Game,Flavor Text
ruby,ZIGZAGOON restlessly wanders everywhere at all times. This POKéMON does so because it is very curious. It becomes interested in anything that it happens to see.
sapphire,The hair on ZIGZAGOON’s back is  bristly. It rubs the hard back hair against trees to leave its territorial markings. This POKéMON may play dead to fool foes in battle.
emerald,"Rubbing its nose against the ground, it always wanders about back and forth in search of something. It is distinguished by the zigzag footprints it leaves."
firered,"A POKéMON with abundant curiosity. It shows an interest in everything, so it always zigs and zags."
leafgreen,"A POKéMON with abundant curiosity. It shows an interest in everything, so it always zigs and zags."
diamond,It walks in zigzag fashion. It is good at finding items in the grass and even in the ground.
pearl,It walks in zigzag fashion. It is good at finding items in the grass and even in the ground.
platinum,It walks in zigzag fashion. It is good at finding items in the grass and even in the ground.
heartgold,"It gets interested in everything, which is why it zigs and zags. It is good at finding items."
soulsilver,"It gets interested in everything, which is why it zigs and zags. It is good at finding items."
black,It walks in zigzag fashion. It is good at finding items in the grass and even in the ground.
white,It walks in zigzag fashion. It is good at finding items in the grass and even in the ground.
black-2,It walks in zigzag fashion. It is good at finding items in the grass and even in the ground.
white-2,It walks in zigzag fashion. It is good at finding items in the grass and even in the ground.
x,It walks in zigzag fashion. It’s good at finding items in the grass and even in the ground.
y,"A Pokémon with abundant curiosity. It shows an interest in everything, so it always zigzags."
omega-ruby,Zigzagoon restlessly wanders everywhere at all times. This Pokémon does so because it is very curious. It becomes interested in anything that it happens to see.
alpha-sapphire,The hair on Zigzagoon’s back is bristly. It rubs the hard back hair against trees to leave its territorial markings. This Pokémon may play dead to fool foes in battle.
sword,It marks its territory by rubbing its bristly fur on trees. This variety of Zigzagoon is friendlier and calmer than the kind native to Galar.
shield,"Zigzagoon that adapted to regions outside Galar acquired this appearance. If you’ve lost something, this Pokémon can likely find it."
