Game,Flavor Text
red,It is rumored that the ferocious warning markings on its belly differ from area to area.
blue,It is rumored that the ferocious warning markings on its belly differ from area to area.
yellow,The frightening patterns on its belly have been studied. Six variations have been confirmed.
gold,"Transfixing prey with the face-like pattern on its belly, it binds and poisons the frightened victim."
silver,"With a very venge­ ful nature, it won't give up the chase, no matter how far, once it targets its prey."
crystal,"To intimidate foes, it spreads its chest wide and makes eerie sounds by expelling air from its mouth."
ruby,"This POKéMON is terrifically strong in order to constrict things with its body. It can even flatten steel oil drums. Once ARBOK wraps its body around its foe, escaping its crunching embrace is impossible."
sapphire,"This POKéMON is terrifically strong in order to constrict things with its body. It can even flatten steel oil drums. Once ARBOK wraps its body around its foe, escaping its crunching embrace is impossible."
emerald,"This POKéMON has a terrifically strong constricting power. It can even flatten steel oil drums. Once it wraps its body around its foe, escaping is impossible."
firered,The pattern on its belly appears to be a frightening face. Weak foes will flee just at the sight of the pattern.
leafgreen,It is rumored that the ferocious warning markings on its belly differ from area to area.
diamond,The pattern on its belly is for intimidation. It constricts foes while they are frozen in fear.
pearl,The pattern on its belly is for intimidation. It constricts foes while they are frozen in fear.
platinum,The pattern on its belly is for intimidation. It constricts foes while they are frozen in fear.
heartgold,"Transfixing prey with the face-like pattern on its belly, it binds and poisons the frightened victim."
soulsilver,"With a very vengeful nature, it won’t give up the chase, no matter how far, once it targets its prey."
black,The pattern on its belly is for intimidation. It constricts foes while they are frozen in fear.
white,The pattern on its belly is for intimidation. It constricts foes while they are frozen in fear.
black-2,The pattern on its belly is for intimidation. It constricts foes while they are frozen in fear.
white-2,The pattern on its belly is for intimidation. It constricts foes while they are frozen in fear.
x,The pattern on its belly appears to be a frightening face. Weak foes will flee just at the sight of the pattern.
y,"To intimidate foes, it spreads its chest wide and makes eerie sounds by expelling air from its mouth."
omega-ruby,"This Pokémon is terrifically strong in order to constrict things with its body. It can even flatten steel oil drums. Once Arbok wraps its body around its foe, escaping its crunching embrace is impossible."
alpha-sapphire,"This Pokémon is terrifically strong in order to constrict things with its body. It can even flatten steel oil drums. Once Arbok wraps its body around its foe, escaping its crunching embrace is impossible."
ultra-sun,The latest research has determined that there are over 20 possible arrangements of the patterns on its stomach.
ultra-moon,"After stunning its opponents with the pattern on its stomach, it quickly wraps them up in its body and waits for them to stop moving."
lets-go-pikachu,The frightening patterns on its belly have been studied. Six variations have been confirmed.
lets-go-eevee,The frightening patterns on its belly have been studied. Six variations have been confirmed.
