Game,Flavor Text
red,A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.
blue,A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.
yellow,"Very docile. If attacked, it will often kick up sand to protect itself rather than fight back."
gold,"It usually hides in tall grass. Be­ cause it dislikes fighting, it pro­ tects itself by kicking up sand."
silver,"Common in grassy areas and forests, it is very docile and will chase off enemies by flap­ ping up sand."
crystal,"It rapidly flaps its wings in the grass, stirring up a dust cloud that drives insect prey out into the open."
ruby,"PIDGEY has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings."
sapphire,"PIDGEY has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings."
emerald,"It has an extremely sharp sense of direction. It can unerringly return home to its nest, however far it may be removed from its familiar surroundings."
firered,"Does not like to fight. It hides in tall grass and so on, foraging for food such as small bugs."
leafgreen,A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.
diamond,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
pearl,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
platinum,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
heartgold,"It usually hides in tall grass. Because it dislikes fighting, it protects itself by kicking up sand."
soulsilver,"Common in grassy areas and forests, it is very docile and will chase off enemies by flapping up sand."
black,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
white,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
black-2,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
white-2,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
x,A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.
y,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
omega-ruby,"Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings."
alpha-sapphire,"Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings."
lets-go-pikachu,"Very docile. If attacked, it will often kick up sand to protect itself rather than fight back."
lets-go-eevee,"Very docile. If attacked, it will often kick up sand to protect itself rather than fight back."
