Game,Flavor Text
black,"When threatened, it attacks by shooting a barrage of spikes, which gives it a chance to escape by rolling away."
white,They stick their spikes into cave walls and absorb the minerals they find in the rock.
black-2,It absorbs the iron it finds in the rock while clinging to the ceiling. It shoots spikes when in danger.
white-2,It absorbs the iron it finds in the rock while clinging to the ceiling. It shoots spikes when in danger.
x,"When threatened, it attacks by shooting a barrage of spikes, which gives it a chance to escape by rolling away."
y,It absorbs the iron it finds in the rock while clinging to the ceiling. It shoots spikes when in danger.
omega-ruby,"When threatened, it attacks by shooting a barrage of spikes, which gives it a chance to escape by rolling away."
alpha-sapphire,It absorbs the iron it finds in the rock while clinging to the ceiling. It shoots spikes when in danger.
sword,"It defends itself by launching spikes, but its aim isn’t very good at first. Only after a lot of practice will it improve."
shield,Mossy caves are their preferred dwellings. Enzymes contained in mosses help Ferroseed’s spikes grow big and strong.
