Game,Flavor Text
diamond,"After long exposure to sunlight, the patterns on its tail fins shine vividly when darkness arrives."
pearl,The way its two tail fins flutter while it swims has earned it the nickname “BEAUTIFLY of the Sea.”
platinum,The line running down its side can store sunlight. It shines vividly at night.
heartgold,"Swimming and fluttering its two tail fins, it looks like a BEAUTIFLY. At night, the patterns on its tail fins softly shine."
soulsilver,"Swimming and fluttering its two tail fins, it looks like a BEAUTIFLY. At night, the patterns on its tail fins softly shine."
black,The line running down its side can store sunlight. It shines vividly at night.
white,The line running down its side can store sunlight. It shines vividly at night.
black-2,The line running down its side can store sunlight. It shines vividly at night.
white-2,The line running down its side can store sunlight. It shines vividly at night.
x,The line running down its side can store sunlight. It shines vividly at night.
y,"After long exposure to sunlight, the patterns on its tail fins shine vividly when darkness arrives."
omega-ruby,The line running down its side can store sunlight. It shines vividly at night.
alpha-sapphire,"After long exposure to sunlight, the patterns on its tail fins shine vividly when darkness arrives."
sun,"It absorbs sunlight with the pink areas of its skin, which then shine. This appears to be a form of camouflage."
moon,"Its double tail fins propel its energetic jumps. When it breaks the surface of the sea, Wingull swoop down to grab it on the fly."
ultra-sun,"When night falls, their pink patterns begin to shine. They’re popular with divers, so there are resorts that feed them to keep them close."
ultra-moon,It lures in prey with its shining tail fins. It stays near the surface during the day and moves to the depths when night falls.
legends-arceus,"What a gorgeous sight this Pokémon is as it swims with its long, pink-painted caudal fins fluttering behind it. Finneon's beautiful appearance has led to its nickname: ”finery fish.”"
