Game,Flavor Text
diamond,It floats using its well-developed flotation sac. It assists in the rescues of drowning people.
pearl,Its flotation sac developed as a result of pursuing aquatic prey. It can double as a rubber raft.
platinum,It is a common sight around fishing ports. It is known to rescue people and carry off prey.
heartgold,"With its flotation sac inflated, it can carry people on its back. It deflates the sac before it dives."
soulsilver,"With its flotation sac inflated, it can carry people on its back. It deflates the sac before it dives."
black,It is a common sight around fishing ports. It is known to rescue people and carry off prey.
white,It is a common sight around fishing ports. It is known to rescue people and carry off prey.
black-2,It is a common sight around fishing ports. It is known to rescue people and carry off prey.
white-2,It is a common sight around fishing ports. It is known to rescue people and carry off prey.
x,It floats using its well-developed flotation sac. It assists in the rescues of drowning people.
y,Its flotation sac developed as a result of pursuing aquatic prey. It can double as a rubber raft.
omega-ruby,It floats using its well-developed flotation sac. It assists in the rescues of drowning people.
alpha-sapphire,Its flotation sac developed as a result of pursuing aquatic prey. It can double as a rubber raft.
legends-arceus,"Has a long, rather splendid flotation sac, which prevents Floatzel from drowning even in stormy seas. One might glimpse this species around fishing hamlets from time to time."
