Game,Flavor Text
red,A POKéMON that has been admired since the past for its beauty. It runs agilely as if on wings.
blue,A POKéMON that has been admired since the past for its beauty. It runs agilely as if on wings.
yellow,A legendary POKé­ MON in China. Many people are charmed by its grace and beauty while running.
gold,This legendary Chinese POKEMON is considered magnif­ icent. Many people are enchanted by its grand mane.
silver,Its magnificent bark conveys a sense of majesty. Anyone hearing it can't help but grovel before it.
crystal,An ancient picture scroll shows that people were attracted to its movement as it ran through prairies.
ruby,"ARCANINE is known for its high speed. It is said to be capable of running over 6,200 miles in a single day and night. The fire that blazes wildly within this POKéMON’s body is its source of power."
sapphire,"ARCANINE is known for its high speed. It is said to be capable of running over 6,200 miles in a single day and night. The fire that blazes wildly within this POKéMON’s body is its source of power."
emerald,"This fleet-footed POKéMON is said to run over 6,200 miles in a single day and night. The fire that blazes wildly within its body is its source of power."
firered,A POKéMON that is described in Chinese legends. It is said to race at an unbelievable speed.
leafgreen,A POKéMON that has long been admired for its beauty. It runs agilely as if on wings.
diamond,Its proud and regal appearance has captured the hearts of people since long ago.
pearl,Its proud and regal appearance has captured the hearts of people since long ago.
platinum,Its proud and regal appearance has captured the hearts of people since long ago.
heartgold,This legendary Chinese Pokémon is considered magnificent. Many people are enchanted by its grand mane.
soulsilver,Its magnificent bark conveys a sense of majesty. Anyone hearing it can’t help but grovel before it.
black,Its proud and regal appearance has captured the hearts of people since long ago.
white,Its proud and regal appearance has captured the hearts of people since long ago.
black-2,"The sight of it running over 6,200 miles in a single day and night has captivated many people."
white-2,"The sight of it running over 6,200 miles in a single day and night has captivated many people."
x,A Pokémon that has long been admired for its beauty. It runs agilely as if on wings.
y,Its magnificent bark conveys a sense of majesty. Anyone hearing it can’t help but grovel before it.
omega-ruby,"Arcanine is known for its high speed. It is said to be capable of running over 6,200 miles in a single day and night. The fire that blazes wildly within this Pokémon’s body is its source of power."
alpha-sapphire,"Arcanine is known for its high speed. It is said to be capable of running over 6,200 miles in a single day and night. The fire that blazes wildly within this Pokémon’s body is its source of power."
sun,"Overflowing with beauty and majesty, this strong Pokémon appears in ancient Eastern folklore."
moon,The fire burning inside its body serves as the energy to fuel it as it runs great distances. It appears in many legends.
ultra-sun,Legends tell of its fighting alongside a general and conquering a whole country.
ultra-moon,"There are so many old tales about them that they’re called legendary Pokémon, but there are way more of them around than you’d expect."
lets-go-pikachu,A legendary Pokémon in the East. Many people are charmed by the grace and beauty of its running.
lets-go-eevee,A legendary Pokémon in the East. Many people are charmed by the grace and beauty of its running.
sword,"The sight of it running over 6,200 miles in a single day and night has captivated many people."
shield,A Pokémon that has long been admired for its beauty. It runs agilely as if on wings.
legends-arceus,"Snaps at its foes with fangs cloaked in blazing flame. Despite its bulk, it deftly feints every which way, leading opponents on a deceptively merry chase as it all but dances around them."
