Game,Flavor Text
black,"Said to be an ancestor of bird Pokémon, they were unable to fly and moved about by hopping from one branch to another."
white,"Revived from a fossil, this Pokémon is thought to be the ancestor of all bird Pokémon."
black-2,"It was revived from an ancient fossil. Not able to fly, it lived in treetops and hopped from one branch to another."
white-2,"It was revived from an ancient fossil. Not able to fly, it lived in treetops and hopped from one branch to another."
x,"Revived from a fossil, this Pokémon is thought to be the ancestor of all bird Pokémon."
y,"Said to be an ancestor of bird Pokémon, they were unable to fly and moved about by hopping from one branch to another."
omega-ruby,"Revived from a fossil, this Pokémon is thought to be the ancestor of all bird Pokémon."
alpha-sapphire,"Said to be an ancestor of bird Pokémon, they were unable to fly and moved about by hopping from one branch to another."
sun,It is the ancestor of all bird Pokémon. Archen itself could not actually fly but moved by hopping from treetop to treetop.
moon,"To all appearances flightless, it was able to glide down from tall treetops to snag its prey."
ultra-sun,"Once thought to be the ancestor of all bird Pokémon, some of the latest research suggests that may not be the case."
ultra-moon,"Restored from a fossil, this ancient bird Pokémon has wings but can’t yet fly."
sword,"This Pokémon was successfully restored from a fossil. As research suggested, Archen is unable to fly. But it’s very good at jumping."
shield,"Archen is said to be the ancestor of bird Pokémon. It lived in treetops, eating berries and bug Pokémon."
