Game,Flavor Text
black,They shoot paralyzing liquid from their head bumps. They use vibration to hurt their opponents.
white,It increases the power of its punches by vibrating the bumps on its fists. It can turn a boulder to rubble with one punch.
black-2,"By putting power into its bumps, it creates vibrations and increases the power of its punches."
white-2,"By putting power into its bumps, it creates vibrations and increases the power of its punches."
x,It increases the power of its punches by vibrating the bumps on its fists. It can turn a boulder to rubble with one punch.
y,They shoot paralyzing liquid from their head bumps. They use vibration to hurt their opponents.
omega-ruby,It increases the power of its punches by vibrating the bumps on its fists. It can turn a boulder to rubble with one punch.
alpha-sapphire,They shoot paralyzing liquid from their head bumps. They use vibration to hurt their opponents.
sword,The vibrating of the bumps all over its body causes earthquake-like tremors. Seismitoad and Croagunk are similar species.
shield,"This Pokémon is popular among the elderly, who say the vibrations of its lumps are great for massages."
