Game,Flavor Text
ruby,"GOREBYSS lives in the southern seas at extreme depths. Its body is built to withstand the enormous pressure of water at incredible depths. Because of this, this POKéMON’s body is unharmed by ordinary attacks."
sapphire,"Although GOREBYSS is the very picture of elegance and beauty while swimming, it is also cruel. When it spots prey, this POKéMON inserts its thin mouth into the prey’s body and drains the prey of its body fluids."
emerald,"A GOREBYSS siphons the body fluids of prey through its thin, tubular mouth. Its light pink body color turns vivid when it finishes feeding."
firered,"Its swimming form is exquisitely elegant. With its thin mouth, it feeds on seaweed that grows between rocks."
leafgreen,"Its swimming form is exquisitely elegant. With its thin mouth, it feeds on seaweed that grows between rocks."
diamond,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason."
pearl,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason."
platinum,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason."
heartgold,Its pink body becomes more vivid with the rise of water temperatures in the springtime.
soulsilver,Its pink body becomes more vivid with the rise of water temperatures in the springtime.
black,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason."
white,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason."
black-2,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason."
white-2,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason."
x,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason."
y,"Its swimming form is exquisitely elegant. With its thin mouth, it feeds on seaweed that grows between rocks."
omega-ruby,"Gorebyss lives in the southern seas at extreme depths. Its body is built to withstand the enormous pressure of water at incredible depths. Because of this, this Pokémon’s body is unharmed by ordinary attacks."
alpha-sapphire,"Although Gorebyss is the very picture of elegance and beauty while swimming, it is also cruel. When it spots prey, this Pokémon inserts its thin mouth into the prey’s body and drains the prey of its body fluids."
ultra-sun,The color of its body changes with the water temperature. The coloration of Gorebyss in Alola is almost blindingly vivid.
ultra-moon,"It sucks bodily fluids out of its prey. The leftover meat sinks to the seafloor, where it becomes food for other Pokémon."
