Game,Flavor Text
gold,"It is actually timid and easily spooked. If at­ tacked, it flails about to fend off its attacker."
silver,"Because its fangs are too heavy, it always keeps its head tilted down. However, its BITE is powerful."
crystal,It can make most any POKéMON run away simply by opening its mouth wide to reveal its big fangs.
ruby,"GRANBULL has a particularly well- developed lower jaw. The enormous fangs are heavy, causing the POKéMON to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately."
sapphire,"GRANBULL has a particularly well- developed lower jaw. The enormous fangs are heavy, causing the POKéMON to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately."
emerald,"It has a particularly well-developed lower jaw. The huge fangs are heavy, causing it to tilt its head. Unless it is startled, it will not try to bite."
firered,"Because its fangs are too heavy, it always keeps its head tilted down. However, its BITE is powerful."
leafgreen,"It is actually timid and easily spooked. If attacked, it flails about to fend off its attacker."
diamond,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
pearl,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
platinum,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
heartgold,"It is actually timid and easily spooked. If attacked, it flails about to fend off its attacker."
soulsilver,"Because its fangs are too heavy, it always keeps its head tilted down. However, its bite is powerful."
black,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
white,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
black-2,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
white-2,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
x,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
y,It can make most any Pokémon run away simply by opening its mouth wide to reveal its big fangs.
ultra-sun,"While it has powerful jaws, it doesn’t care for disputes, so it rarely has a chance to display their might."
omega-ruby,"Granbull has a particularly well-developed lower jaw. The enormous fangs are heavy, causing the Pokémon to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately."
alpha-sapphire,"Granbull has a particularly well-developed lower jaw. The enormous fangs are heavy, causing the Pokémon to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately."
sun,"Its well-developed lower jaw and heavy fangs are its weapons. As long as it’s not provoked, it rarely bites."
moon,"More timid than Snubbull, this Pokémon is doted on by young people amused at the contrast between its looks and its attitude."
ultra-moon,"Although it’s popular with young people, Granbull is timid and sensitive, so it’s totally incompetent as a watchdog."
