Game,Flavor Text
ruby,CLAYDOL are said to be dolls of mud made by primitive humans and brought to life by exposure to a mysterious ray. This POKéMON moves about while levitating.
sapphire,"CLAYDOL is an enigma that appeared from a clay statue made by an ancient civilization dating back 20,000 years. This POKéMON shoots beams from both its hands."
emerald,A CLAYDOL sleeps while hovering in midair. Its arms are separate from its body. They are kept floating by the POKéMON’s manipulation of psychic power.
firered,It appears to have been born from clay dolls made by ancient people. It uses telekinesis to float and move.
leafgreen,It appears to have been born from clay dolls made by ancient people. It uses telekinesis to float and move.
diamond,An ancient clay figurine that came to life as a Pokémon from exposure to a mysterious ray of light.
pearl,An ancient clay figurine that came to life as a Pokémon from exposure to a mysterious ray of light.
platinum,An ancient clay figurine that came to life as a Pokémon from exposure to a mysterious ray of light.
heartgold,It is said that it originates from clay dolls made by an ancient civilization.
soulsilver,It is said that it originates from clay dolls made by an ancient civilization.
black,An ancient clay figurine that came to life as a Pokémon from exposure to a mysterious ray of light.
white,An ancient clay figurine that came to life as a Pokémon from exposure to a mysterious ray of light.
black-2,"This mysterious Pokémon started life as an ancient clay figurine made over 20,000 years ago."
white-2,"This mysterious Pokémon started life as an ancient clay figurine made over 20,000 years ago."
x,An ancient clay figurine that came to life as a Pokémon from exposure to a mysterious ray of light.
y,It is said that it originates from clay dolls made by an ancient civilization.
omega-ruby,Claydol are said to be dolls of mud made by primitive humans and brought to life by exposure to a mysterious ray. This Pokémon moves about while levitating.
alpha-sapphire,"Claydol is an enigma that appeared from a clay statue made by an ancient civilization dating back 20,000 years. This Pokémon shoots beams from both its hands."
ultra-sun,"If it gets wet, its body melts. When rain starts to fall, it wraps its whole body up with its psychic powers to protect itself."
ultra-moon,The ancient people who made it apparently modeled it after something that descended from the sky. It fires beams from both arms.
sword,"This mysterious Pokémon started life as an ancient clay figurine made over 20,000 years ago."
shield,It appears to have been born from clay dolls made by ancient people. It uses telekinesis to float and move.
