Game,Flavor Text
red,"Because it stores several kinds of toxic gases in its body, it is prone to exploding without warning."
blue,"Because it stores several kinds of toxic gases in its body, it is prone to exploding without warning."
yellow,"In hot places, its internal gases could expand and explode without any warning. Be very careful!"
gold,"Its thin, filmy body is filled with gases that cause constant sniffles, coughs and teary eyes."
silver,"The poisonous gases it contains are a little bit lighter than air, keeping it slight­ ly airborne."
crystal,"If one gets close enough to it when it expels poison­ ous gas, the gas swirling inside it can be seen."
ruby,"If KOFFING becomes agitated, it raises the toxicity of its internal gases and jets them out from all over its body. This POKéMON may also overinflate its round body, then explode."
sapphire,"KOFFING embodies toxic substances. It mixes the toxins with raw garbage to set off a chemical reaction that results in a terribly powerful poison gas. The higher the temperature, the more gas is concocted by this POKéMON."
emerald,"Getting up close to a KOFFING will give you a chance to observe, through its thin skin, the toxic gases swirling inside. It blows up at the slightest stimulation."
firered,"Its thin, balloon-like body is inflated by horribly toxic gases. It reeks when it is nearby."
leafgreen,"Because it stores several kinds of toxic gases in its body, it is prone to exploding without warning."
diamond,"Lighter-than-air gases in its body keep it aloft. The gases not only smell, they are also explosive."
pearl,"Lighter-than-air gases in its body keep it aloft. The gases not only smell, they are also explosive."
platinum,"Lighter-than-air gases in its body keep it aloft. The gases not only smell, they are also explosive."
heartgold,"Its thin, filmy body is filled with gases that cause constant sniffles, coughs and teary eyes."
soulsilver,"The poisonous gases it contains are a little bit lighter than air, keeping it slightly airborne."
black,"Lighter-than-air gases in its body keep it aloft. The gases not only smell, they are also explosive."
white,"Lighter-than-air gases in its body keep it aloft. The gases not only smell, they are also explosive."
black-2,"Toxic gas is held within its thin, balloon-shaped body, so it can cause massive explosions."
white-2,"Toxic gas is held within its thin, balloon-shaped body, so it can cause massive explosions."
x,"Its thin, balloon-like body is inflated by horribly toxic gases. It reeks when it is nearby."
y,"Lighter-than-air gases in its body keep it aloft. The gases not only smell, they are also explosive."
omega-ruby,"If Koffing becomes agitated, it raises the toxicity of its internal gases and jets them out from all over its body. This Pokémon may also overinflate its round body, then explode."
alpha-sapphire,"Koffing embodies toxic substances. It mixes the toxins with raw garbage to set off a chemical reaction that results in a terribly powerful poison gas. The higher the temperature, the more gas is concocted by this Pokémon."
lets-go-pikachu,"In hot places, its internal gases could expand and explode without any warning. Be very careful!"
lets-go-eevee,"In hot places, its internal gases could expand and explode without any warning. Be very careful!"
sword,"Its body is full of poisonous gas. It floats into garbage dumps, seeking out the fumes of raw, rotting trash."
shield,It adores polluted air. Some claim that Koffing used to be more plentiful in the Galar region than they are now.
