Game,Flavor Text
red,Its sleek shape is perfect for swim­ ming. It slashes prey with its claws and drains the body fluids.
blue,Its sleek shape is perfect for swim­ ming. It slashes prey with its claws and drains the body fluids.
yellow,A slim and fast swimmer. It slices its prey with its sharp sickles and drinks the body fluids.
gold,"In the water, it tucks in its limbs to become more compact, then it wiggles its shell to swim fast."
silver,"With sharp claws, this ferocious, ancient POKéMON rips apart prey and sucks their body fluids."
crystal,It was able to swim quickly thro­ ugh the water by compactly folding up its razor-sharp sickles.
ruby,KABUTOPS swam underwater to hunt for its prey in ancient times. The POKéMON was apparently evolving from being a water-dweller to living on land as evident from the beginnings of change in its gills and legs.
sapphire,KABUTOPS swam underwater to hunt for its prey in ancient times. The POKéMON was apparently evolving from being a water-dweller to living on land as evident from the beginnings of change in its gills and legs.
emerald,KABUTOPS once swam underwater to hunt  for prey. It was apparently evolving from being a water dweller to living on land as evident from changes in its gills and legs.
firered,It swims freely through water. It catches prey with its scythe-like arms and drains the victim’s fluids.
leafgreen,Its sleek shape is perfect for swimming. It slashes prey with its claws and drains their fluids.
diamond,It is thought that this Pokémon came onto land because its prey adapted to life on land.
pearl,It is thought that this Pokémon came onto land because its prey adapted to life on land.
platinum,It is thought that this Pokémon came onto land because its prey adapted to life on land.
heartgold,"In the water, it tucks in its limbs to become more compact, then it wiggles its shell to swim fast."
soulsilver,"With sharp claws, this ferocious, ancient Pokémon rips apart prey and sucks their body fluids."
black,It is thought that this Pokémon came onto land because its prey adapted to life on land.
white,It is thought that this Pokémon came onto land because its prey adapted to life on land.
black-2,It is thought that this Pokémon came onto land because its prey adapted to life on land.
white-2,It is thought that this Pokémon came onto land because its prey adapted to life on land.
x,"In the water, it tucks in its limbs to become more compact, then it wiggles its shell to swim fast."
y,A slim and fast swimmer. It slices its prey with its sharp sickles and drinks the body fluids.
omega-ruby,Kabutops swam underwater to hunt for its prey in ancient times. The Pokémon was apparently evolving from being a water dweller to living on land as evident from the beginnings of change in its gills and legs.
alpha-sapphire,Kabutops swam underwater to hunt for its prey in ancient times. The Pokémon was apparently evolving from being a water dweller to living on land as evident from the beginnings of change in its gills and legs.
ultra-sun,Its body had begun to change so it could function on land. But it didn’t adapt in time and went extinct.
ultra-moon,"It swims at speeds of roughly 29 knots, quickly closing in on its prey and slashing into them with its scythes to finish them off."
lets-go-pikachu,A slim and fast swimmer. It sliced its prey with its sharp sickles and drank the body fluids.
lets-go-eevee,A slim and fast swimmer. It sliced its prey with its sharp sickles and drank the body fluids.
sword,Kabutops slices its prey apart and sucks out the fluids. The discarded body parts become food for other Pokémon.
shield,The cause behind the extinction of this species is unknown. Kabutops were aggressive Pokémon that inhabited warm seas.
