Game,Flavor Text
diamond,Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by COMBEE.
pearl,"When endangered, grubs from its six-cell honeycomb strike back. There is only one in a colony."
platinum,It releases various pheromones to make the grubs in its body do its bidding while fighting foes.
heartgold,It raises grubs in the holes in its body. It secretes pheromones to control COMBEE.
soulsilver,It raises grubs in the holes in its body. It secretes pheromones to control COMBEE.
black,It releases various pheromones to make the grubs in its body do its bidding while fighting foes.
white,It releases various pheromones to make the grubs in its body do its bidding while fighting foes.
black-2,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.
white-2,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.
x,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.
y,Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by Combee.
omega-ruby,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.
alpha-sapphire,Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by Combee.
sword,It skillfully commands its grubs in battles with its enemies. The grubs are willing to risk their lives to defend Vespiquen.
shield,Vespiquen that give off more pheromones have larger swarms of Combee attendants.
legends-arceus,Commands its subjects to build its hive. It will dispatch any interlopers who dare sneak into its nest and use them as nourishment for itself.
