Game,Flavor Text
gold,"Each and every time it inhales and exhales, hot embers dribble out of its mouth and nostrils."
silver,"It is found in volcanic craters. Its body temp. is over 1100 degrees, so don't under­ estimate it."
crystal,"It naturally spits an 1100-degree flame. It is said when many appear, it heralds a volcanic eruption."
ruby,"MAGBY’s state of health is determined by observing the fire it breathes. If the POKéMON is spouting yellow flames from its mouth, it is in good health. When it is fatigued, black smoke will be mixed in with the flames."
sapphire,"MAGBY’s state of health is determined by observing the fire it breathes. If the POKéMON is spouting yellow flames from its mouth, it is in good health. When it is fatigued, black smoke will be mixed in with the flames."
emerald,"If a MAGBY is spouting yellow flames from its mouth, it is in good health. When it is fatigued, black smoke will be mixed in with the flames."
firered,"It is found in volcanic craters. Its body heat exceeds 1,100 degrees Fahrenheit, so don’t underestimate it."
leafgreen,"Each and every time it inhales and exhales, hot embers dribble out of its mouth and nostrils."
diamond,"Its body temperature is around 1,100 degrees F. It is healthy if it is breathing yellow flames."
pearl,"Its body temperature is around 1,100 degrees F. It is healthy if it is breathing yellow flames."
platinum,"Its magma-like blood circulates throughout its body. Its body’s heat can top 1,100 degrees F."
heartgold,"Each and every time it inhales and exhales, hot embers dribble from its mouth and nostrils."
soulsilver,"It is found in volcanic craters. Its body temperature is over 1,100 degrees Fahrenheit, so don’t underestimate it."
black,"Its magma-like blood circulates throughout its body. Its body’s heat can top 1,100 degrees F."
white,"Its magma-like blood circulates throughout its body. Its body’s heat can top 1,100 degrees F."
black-2,"It’s small, but its body temperature is over 1,100 degrees F. Embers escape its mouth and nose when it breathes."
white-2,"It’s small, but its body temperature is over 1,100 degrees F. Embers escape its mouth and nose when it breathes."
x,"It’s small, but its body temperature is over 1,100 degrees Fahrenheit. Embers escape its mouth and nose when it breathes."
y,"Its magma-like blood circulates throughout its body. Its body’s heat can top 1,100 degrees Fahrenheit."
omega-ruby,"Magby’s state of health is determined by observing the fire it breathes. If the Pokémon is spouting yellow flames from its mouth, it is in good health. When it is fatigued, black smoke will be mixed in with the flames."
alpha-sapphire,"Magby’s state of health is determined by observing the fire it breathes. If the Pokémon is spouting yellow flames from its mouth, it is in good health. When it is fatigued, black smoke will be mixed in with the flames."
sun,"Many of these Pokémon can be seen in areas with volcanic activity. Feeding can get them so excited, they exhale flames of 1,100 degrees F."
moon,A famous potter lives with a Magby. Apparently its soft flames produce fine works.
ultra-sun,"When flames drip from its nose, that means it has a cold. Have it lie down for a nice rest in some magma."
ultra-moon,"Its body temperature is always around 1,100 degrees Fahrenheit. If Magby falls into a small- enough pond, the whole thing will dry up."
sword,"This Pokémon is still small and timid. Whenever Magby gets excited or surprised, flames leak from its mouth and its nose."
shield,"This Pokémon makes its home near volcanoes. At the end of the day, Magby soaks in magma, resting and recovering from the day’s fatigue."
legends-arceus,"This Pokémon lives in volcanic areas. With each breath, sparks spurt from its mouth and nose. When Magby is in good health, its flames gain a yellow tint."
