Game,Flavor Text
ruby,"SWELLOW flies high above our heads, making graceful arcs in the sky. This POKéMON dives at a steep angle as soon as it spots its prey. The hapless prey is tightly grasped by SWELLOW’s clawed feet, preventing escape."
sapphire,"SWELLOW is very conscientious about the upkeep of its glossy wings. Once two SWELLOW are gathered, they diligently take care of cleaning each other’s wings."
emerald,A SWELLOW dives upon prey from far above. It never misses its targets. It takes to the skies in search of lands with a warm climate.
firered,"If its two tail feathers are standing at attention, it is proof of good health. It soars elegantly in the sky."
leafgreen,"If its two tail feathers are standing at attention, it is proof of good health. It soars elegantly in the sky."
diamond,"It circles the sky in search of prey. When it spots one, it dives steeply to catch the prey."
pearl,"It circles the sky in search of prey. When it spots one, it dives steeply to catch the prey."
platinum,"It circles the sky in search of prey. When it spots one, it dives steeply to catch the prey."
heartgold,It dives at a steep angle as soon as it spots its prey. It catches its prey with sharp claws.
soulsilver,It dives at a steep angle as soon as it spots its prey. It catches its prey with sharp claws.
black,"It circles the sky in search of prey. When it spots one, it dives steeply to catch the prey."
white,"It circles the sky in search of prey. When it spots one, it dives steeply to catch the prey."
black-2,"It circles the sky in search of prey. When it spots one, it dives steeply to catch the prey."
white-2,"It circles the sky in search of prey. When it spots one, it dives steeply to catch the prey."
x,"If its two tail feathers are standing at attention, it is proof of good health. It soars elegantly in the sky."
y,It dives at a steep angle as soon as it spots its prey. It catches its prey with sharp claws.
omega-ruby,"Swellow flies high above our heads, making graceful arcs in the sky. This Pokémon dives at a steep angle as soon as it spots its prey. The hapless prey is tightly grasped by Swellow’s clawed feet, preventing escape."
alpha-sapphire,"Swellow is very conscientious about the upkeep of its glossy wings. Once two Swellow are gathered, they diligently take care of cleaning each other’s wings."
