Game,Flavor Text
ruby,"SEEDOT attaches itself to a tree branch using the top of its head. It sucks moisture from the tree while hanging off the branch. The more water it drinks, the glossier this POKéMON’s body becomes."
sapphire,SEEDOT looks exactly like an acorn when it is dangling from a tree branch. It startles other POKéMON by suddenly moving. This POKéMON polishes its body once a day using leaves.
emerald,"It hangs off branches and absorbs nutrients. When it finishes eating, its body becomes so heavy that it drops to the ground with a thump."
firered,"If it remains still, it becomes impossible to distinguish from real nuts. It delights in surprising foraging PIDGEY."
leafgreen,"If it remains still, it becomes impossible to distinguish from real nuts. It delights in surprising foraging PIDGEY."
diamond,"When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokémon."
pearl,"When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokémon."
platinum,"When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokémon."
heartgold,It attaches itself to a tree branch using the top of its head. Strong winds can sometimes make it fall.
soulsilver,It attaches itself to a tree branch using the top of its head. Strong winds can sometimes make it fall.
black,"When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokémon."
white,"When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokémon."
black-2,"When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokémon."
white-2,"When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokémon."
x,It attaches itself to a tree branch using the top of its head. Strong winds can sometimes make it fall.
y,"When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokémon."
omega-ruby,"Seedot attaches itself to a tree branch using the top of its head. It sucks moisture from the tree while hanging off the branch. The more water it drinks, the glossier this Pokémon’s body becomes."
alpha-sapphire,Seedot looks exactly like an acorn when it is dangling from a tree branch. It startles other Pokémon by suddenly moving. This Pokémon polishes its body once a day using leaves.
sword,"If it remains still, it looks just like a real nut. It delights in surprising foraging Pokémon."
shield,It attaches itself to a tree branch using the top of its head. Strong winds can sometimes make it fall.
