Game,Flavor Text
gold,"Volcanoes erupt when it barks. Un­ able to restrain its extreme power, it races headlong around the land."
silver,A POKéMON that races across the land. It is said that one is born every time a new volcano appears.
crystal,"This brawny POKéMON courses around the earth, spouting flames hotter than a volcano's magma."
ruby,ENTEI embodies the passion of magma. This POKéMON is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.
sapphire,ENTEI embodies the passion of magma. This POKéMON is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.
emerald,ENTEI embodies the passion of magma. It is thought to have been born in the eruption of a volcano. It blasts fire that consumes all that it touches.
firered,A POKéMON that races across the land. It is said that one is born every time a new volcano appears.
leafgreen,"Volcanoes erupt when it barks. Unable to restrain its extreme power, it races headlong around the land."
diamond,"It is said that when it roars, a volcano erupts somewhere around the globe."
pearl,"It is said that when it roars, a volcano erupts somewhere around the globe."
platinum,"It is said that when it roars, a volcano erupts somewhere around the globe."
heartgold,"Volcanoes erupt when it barks. Unable to contain its sheer power, it races headlong around the land."
soulsilver,A Pokémon that races across the land. It is said that one is born every time a new volcano appears.
black,"It is said that when it roars, a volcano erupts somewhere around the globe."
white,"It is said that when it roars, a volcano erupts somewhere around the globe."
black-2,"It is said that when it roars, a volcano erupts somewhere around the globe."
white-2,"It is said that when it roars, a volcano erupts somewhere around the globe."
x,A Pokémon that races across the land. It is said that one is born every time a new volcano appears.
y,"It is said that when it roars, a volcano erupts somewhere around the globe."
omega-ruby,Entei embodies the passion of magma. This Pokémon is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.
alpha-sapphire,Entei embodies the passion of magma. This Pokémon is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.
