Game,Flavor Text
diamond,A Pokémon that lived in jungles around 100 million years ago. Its facial hide is extremely hard.
pearl,It habitually polishes its face by rubbing it against tree trunks. It is weak to attacks from behind.
platinum,"It is outstandingly armored. As a result, it can eat grass and berries without having to fight."
heartgold,It was generated from a fossil dug out of a layer of clay that was older than anyone knows. It has a sturdy face.
soulsilver,It was generated from a fossil dug out of a layer of clay that was older than anyone knows. It has a sturdy face.
black,"It is outstandingly armored. As a result, it can eat grass and berries without having to fight."
white,"It is outstandingly armored. As a result, it can eat grass and berries without having to fight."
black-2,"It is outstandingly armored. As a result, it can eat grass and berries without having to fight."
white-2,"It is outstandingly armored. As a result, it can eat grass and berries without having to fight."
x,It habitually polishes its face by rubbing it against tree trunks. It is weak to attacks from behind.
y,It was generated from a fossil dug out of a layer of clay that was older than anyone knows. It has a sturdy face.
omega-ruby,It habitually polishes its face by rubbing it against tree trunks. It is weak to attacks from behind.
alpha-sapphire,It was generated from a fossil dug out of a layer of clay that was older than anyone knows. It has a sturdy face.
sun,"Many fossils of this Pokémon have been found, but almost none have shown signs of damage to the face."
moon,"This Pokémon lived in primeval jungles. Few enemies would have been willing to square off against its heavily armored face, so it’s thought."
ultra-sun,"A mild-mannered, herbivorous Pokémon, it used its face to dig up tree roots to eat. The skin on its face was plenty tough."
ultra-moon,"Although its fossils can be found in layers of primeval rock, nothing but its face has ever been discovered."
legends-arceus,"Much remains unknown about this Pokémon, as few have ever seen it. However, we know that it is calm and dislikes conflict, and it enjoys polishing its face against trees and rocks."
