Game,Flavor Text
red,An adept swimmer at both the front crawl and breast stroke. Easily overtakes the best human swimmers.
blue,An adept swimmer at both the front crawl and breast stroke. Easily overtakes the best human swimmers.
yellow,Swims powerfully using all the muscles in its body. It can even overtake champion swimmers.
gold,This strong and skilled swimmer is even capable of crossing the Pacific Ocean just by kicking.
silver,"Although an ener­ getic, skilled swimmer that uses all of its mus­ cles, it lives on dry land."
crystal,It can use its well-developed arms and legs to run on the surface of the water for a split second.
ruby,"POLIWRATH’s highly developed, brawny muscles never grow fatigued, however much it exercises. It is so tirelessly strong, this POKéMON can swim back and forth across the Pacific Ocean without effort."
sapphire,"POLIWRATH’s highly developed, brawny muscles never grow fatigued, however much it exercises. It is so tirelessly strong, this POKéMON can swim back and forth across the Pacific Ocean without effort."
emerald,"Its highly developed muscles never grow fatigued, however much it exercises. This POKéMON can swim back and forth across the Pacific Ocean without effort."
firered,"An adept swimmer, it knows the front crawl, butterfly, and more. It is faster than the best human swimmers."
leafgreen,A swimmer adept at both the front crawl and breaststroke. Easily overtakes the best human swimmers.
diamond,"With its extremely tough muscles, it can keep swimming in the Pacific Ocean without resting."
pearl,"With its extremely tough muscles, it can keep swimming in the Pacific Ocean without resting."
platinum,"With its extremely tough muscles, it can keep swimming in the Pacific Ocean without resting."
heartgold,This strong and skilled swimmer is even capable of crossing the Pacific Ocean just by kicking.
soulsilver,"Although an energetic, skilled swimmer that uses all of its muscles, it lives on dry land."
black,"With its extremely tough muscles, it can keep swimming in the Pacific Ocean without resting."
white,"With its extremely tough muscles, it can keep swimming in the Pacific Ocean without resting."
black-2,"With its extremely tough muscles, it can keep swimming in the Pacific Ocean without resting."
white-2,"With its extremely tough muscles, it can keep swimming in the Pacific Ocean without resting."
x,"With its extremely tough muscles, it can keep swimming in the Pacific Ocean without resting."
y,A swimmer adept at both the front crawl and breaststroke. Easily overtakes the best human swimmers.
omega-ruby,"Poliwrath’s highly developed, brawny muscles never grow fatigued, however much it exercises. It is so tirelessly strong, this Pokémon can swim back and forth across the ocean without effort."
alpha-sapphire,"Poliwrath’s highly developed, brawny muscles never grow fatigued, however much it exercises. It is so tirelessly strong, this Pokémon can swim back and forth across the ocean without effort."
sun,Poliwrath in the Alola region are strong swimmers that use the breaststroke. Many children learn to swim by imitating Poliwrath.
moon,"Its percentage of body fat is nearly zero. Its body is entirely muscle, which makes it heavy and forces its swimming prowess to develop."
ultra-sun,"It’s quite a gifted swimmer, even among Water-type Pokémon, but it normally spends its time on land."
ultra-moon,"The muscles it has developed through swimming are thick and powerful. When it lands a square punch, it can turn huge boulders to dust."
lets-go-pikachu,Swims powerfully using all the muscles in its body. It can even overtake world-class swimmers.
lets-go-eevee,Swims powerfully using all the muscles in its body. It can even overtake world-class swimmers.
sword,"Its body is solid muscle. When swimming through cold seas, Poliwrath uses its impressive arms to smash through drift ice and plow forward."
shield,Poliwrath is skilled at both swimming and martial arts. It uses its well-trained arms to dish out powerful punches.
