Game,Flavor Text
black,"Since a broken tusk will not grow back, they diligently sharpen their tusks on river rocks after they’ve been fighting."
white,Their tusks can shatter rocks. Territory battles between Fraxure can be intensely violent.
black-2,"A broken tusk will not grow back, so it diligently sharpens its tusks on river rocks after the end of a battle."
white-2,"A broken tusk will not grow back, so it diligently sharpens its tusks on river rocks after the end of a battle."
x,Their tusks can shatter rocks. Territory battles between Fraxure can be intensely violent.
y,"A broken tusk will not grow back, so it diligently sharpens its tusks on river rocks after the end of a battle."
omega-ruby,Their tusks can shatter rocks. Territory battles between Fraxure can be intensely violent.
alpha-sapphire,"A broken tusk will not grow back, so it diligently sharpens its tusks on river rocks after the end of a battle."
sword,"After battle, this Pokémon carefully sharpens its tusks on river rocks. It needs to take care of its tusks—if one breaks, it will never grow back."
shield,"Its skin is as hard as a suit of armor. Fraxure’s favorite strategy is to tackle its opponents, stabbing them with its tusks at the same time."
