Game,Flavor Text
diamond,It loves round white things. It carries an egg-shaped rock in imitation of CHANSEY.
pearl,"It carries a round, egg-shaped rock in its belly pouch and gives the rock to its friends."
platinum,It likes to carry around a small rock. It may wander around others’ feet and cause them to stumble.
heartgold,"It carefully carries a round, white rock that it thinks is an egg. It’s bothered by how curly its hair looks."
soulsilver,"It carefully carries a round, white rock that it thinks is an egg. It’s bothered by how curly its hair looks."
black,It likes to carry around a small rock. It may wander around others’ feet and cause them to stumble.
white,It likes to carry around a small rock. It may wander around others’ feet and cause them to stumble.
black-2,It likes to carry around a small rock. It may wander around others’ feet and cause them to stumble.
white-2,It likes to carry around a small rock. It may wander around others’ feet and cause them to stumble.
x,"It carries a round, egg-shaped rock in its belly pouch and gives the rock to its friends."
y,"It carefully carries a round, white rock that it thinks is an egg. It’s bothered by how curly its hair looks."
omega-ruby,"It carries a round, egg-shaped rock in its belly pouch and gives the rock to its friends."
alpha-sapphire,"It carefully carries a round, white rock that it thinks is an egg. It’s bothered by how curly its hair looks."
sun,"It carries a round white rock in its belly pouch. If it gets along well with someone, it will sometimes give that person the rock."
moon,"It’s too small to lay eggs yet. As a surrogate, it searches out round white stones."
ultra-sun,"Usually it’s a well-behaved Pokémon, but if you take its round rock away, it will cry and fuss and throw a big old tantrum."
ultra-moon,"When it sees something round and white, Happiny puts it into the pouch on its stomach. It sometimes becomes overloaded and can’t move."
sword,"Mimicking Chansey, Happiny will place an egg- shaped stone in its belly pouch. Happiny will treasure this stone."
shield,"Happiny’s willing to lend its precious round stone to those it’s friendly with, but if the stone isn’t returned, Happiny will cry and throw a tantrum."
legends-arceus,"In imitation of Chansey, it keeps a round stone tucked into its belly pouch and cherishes it dearly. It gets along well with children and will sometimes play house with them for fun."
