Game,Flavor Text
red,"Its pincers are not only powerful weapons, they are used for balance when walking sideways."
blue,"Its pincers are not only powerful weapons, they are used for balance when walking sideways."
yellow,"Its pincers are superb weapons. They sometimes break off during battle, but they grow back fast."
gold,"If it senses dan­ ger approaching, it cloaks itself with bubbles from its mouth so it will look bigger."
silver,"The pincers break off easily. If it loses a pincer, it somehow becomes incapable of walk­ ing sideways."
crystal,"If it is unable to find food, it will absorb nutrients by swallowing a mouthful of sand."
ruby,"KRABBY live on beaches, burrowed inside holes dug into the sand. On sandy beaches with little in the way of food, these POKéMON can be seen squabbling with each other over territory."
sapphire,"KRABBY live on beaches, burrowed inside holes dug into the sand. On sandy beaches with little in the way of food, these POKéMON can be seen squabbling with each other over territory."
emerald,"KRABBY live in holes dug into beaches. On sandy shores with little in the way of food, they can be seen squabbling with each other over territory."
firered,It can be found near the sea. The large pincers grow back if they are torn out of their sockets.
leafgreen,"Its pincers are not only powerful weapons, they are used for balance when walking sideways."
diamond,It lives in burrows dug on sandy beaches. Its pincers fully grow back if they are broken in battle.
pearl,It lives in burrows dug on sandy beaches. Its pincers fully grow back if they are broken in battle.
platinum,It lives in burrows dug on sandy beaches. Its pincers fully grow back if they are broken in battle.
heartgold,"If it senses danger approaching, it cloaks itself with bubbles from its mouth so it will look bigger."
soulsilver,"The pincers break off easily. If it loses a pincer, it somehow becomes incapable of walking sideways."
black,It lives in burrows dug on sandy beaches. Its pincers fully grow back if they are broken in battle.
white,It lives in burrows dug on sandy beaches. Its pincers fully grow back if they are broken in battle.
black-2,It lives in burrows dug on sandy beaches. Its pincers fully grow back if they are broken in battle.
white-2,It lives in burrows dug on sandy beaches. Its pincers fully grow back if they are broken in battle.
x,"If it senses danger approaching, it cloaks itself with bubbles from its mouth so it will look bigger."
y,It can be found near the sea. The large pincers grow back if they are torn out of their sockets.
omega-ruby,"Krabby live on beaches, burrowed inside holes dug into the sand. On sandy beaches with little in the way of food, these Pokémon can be seen squabbling with each other over territory."
alpha-sapphire,"Krabby live on beaches, burrowed inside holes dug into the sand. On sandy beaches with little in the way of food, these Pokémon can be seen squabbling with each other over territory."
lets-go-pikachu,"Its pincers are superb weapons. They sometimes break off during battle, but they grow back fast."
lets-go-eevee,"Its pincers are superb weapons. They sometimes break off during battle, but they grow back fast."
sword,It can be found near the sea. The large pincers grow back if they are torn out of their sockets.
shield,"If it senses danger approaching, it cloaks itself with bubbles from its mouth so it will look bigger."
