Game,Flavor Text
black,It fights by swinging around its three spiky feelers. A hit from these steel spikes can reduce a boulder to rubble.
white,"They attach themselves to cave ceilings, firing steel spikes at targets passing beneath them."
black-2,"By swinging around its three spiky feelers and shooting spikes, it can obliterate an opponent."
white-2,"By swinging around its three spiky feelers and shooting spikes, it can obliterate an opponent."
x,"By swinging around its three spiky feelers and shooting spikes, it can obliterate an opponent."
y,"They attach themselves to cave ceilings, firing steel spikes at targets passing beneath them."
omega-ruby,"By swinging around its three spiky feelers and shooting spikes, it can obliterate an opponent."
alpha-sapphire,"They attach themselves to cave ceilings, firing steel spikes at targets passing beneath them."
sword,"This Pokémon scrapes its spikes across rocks, and then uses the tips of its feelers to absorb the nutrients it finds within the stone."
shield,Its spikes are harder than steel. This Pokémon crawls across rock walls by stabbing the spikes on its feelers into the stone.
