Game,Flavor Text
diamond,It makes its nest by damming streams with bark and mud. It is known as an industrious worker.
pearl,"While its movements out of water are sluggish, it can swim as fast as any FEEBAS."
platinum,"A river dammed by BIBAREL will never overflow its banks, which is appreciated by people nearby."
heartgold,It busily makes its nest with stacks of branches and roots it has cut up with its sharp incisors.
soulsilver,It busily makes its nest with stacks of branches and roots it has cut up with its sharp incisors.
black,"A river dammed by Bibarel will never overflow its banks, which is appreciated by people nearby."
white,"A river dammed by Bibarel will never overflow its banks, which is appreciated by people nearby."
black-2,"A river dammed by Bibarel will never overflow its banks, which is appreciated by people nearby."
white-2,"A river dammed by Bibarel will never overflow its banks, which is appreciated by people nearby."
x,It busily makes its nest with stacks of branches and roots it has cut up with its sharp incisors.
y,It makes its nest by damming streams with bark and mud. It is known as an industrious worker.
omega-ruby,It busily makes its nest with stacks of branches and roots it has cut up with its sharp incisors.
alpha-sapphire,It makes its nest by damming streams with bark and mud. It is known as an industrious worker.
legends-arceus,Bibarel fur repels water and is also a fantastic material for heat retention. These Pokémon create dams on rivers to live in.
