Game,Flavor Text
ruby,"WHISCASH is extremely territorial. Just one of these POKéMON will claim a large pond as its exclusive territory. If a foe approaches it, it thrashes about and triggers a massive earthquake."
sapphire,"If WHISCASH goes on a wild rampage, it sets off a quake-like tremor with a radius of over three miles. This POKéMON has the ability to predict real earthquakes."
emerald,"Mysteriously, it can foretell earthquakes. In the daytime, it sleeps in mud at the bottom of a pond. When it awakens, it continually feeds throughout the night."
firered,"It makes its nest at the bottom of  swamps. It will eat anything - if it is alive, WHISCASH will eat it."
leafgreen,"It makes its nest at the bottom of  swamps. It will eat anything - if it is alive, WHISCASH will eat it."
diamond,It is very territorial. It repels foes by setting off tremors that extend over a three-mile radius.
pearl,"As a result of causing tremors by thrashing about, it developed the ability to foretell real quakes."
platinum,"It is extremely protective of its territory. If any foe approaches, it attacks using vicious tremors."
heartgold,"It claims a large swamp to itself. If a foe comes near it, it sets off tremors by thrashing around."
soulsilver,"It claims a large swamp to itself. If a foe comes near it, it sets off tremors by thrashing around."
black,"It is extremely protective of its territory. If any foe approaches, it attacks using vicious tremors."
white,"It is extremely protective of its territory. If any foe approaches, it attacks using vicious tremors."
black-2,"It is extremely protective of its territory. If any foe approaches, it attacks using vicious tremors."
white-2,"It is extremely protective of its territory. If any foe approaches, it attacks using vicious tremors."
x,"It claims a large swamp to itself. If a foe comes near it, it sets off tremors by thrashing around."
y,"It makes its nest at the bottom of swamps. It will eat anything--if it is alive, Whiscash will eat it."
omega-ruby,"Whiscash is extremely territorial. Just one of these Pokémon will claim a large pond as its exclusive territory. If a foe approaches it, it thrashes about and triggers a massive earthquake."
alpha-sapphire,"If Whiscash goes on a wild rampage, it sets off a quake-like tremor with a radius of over three miles. This Pokémon has the ability to predict real earthquakes."
sun,"A glutton that devours anything that moves, it quietly lurks at the bottom of swamps, lying in wait for prey."
moon,Sighting Whiscash leaping from the water is believed to herald an earthquake.
ultra-sun,Whiscash shakes the ground at high intensities to intimidate its opponents. It swallows its prey whole—along with mud from the swamp floor.
ultra-moon,Its vision is not that good. It senses vibrations in the water with its whiskers to determine the location of its prey.
sword,"It makes its nest at the bottom of swamps. It will eat anything—if it is alive, Whiscash will eat it."
shield,"It claims a large swamp to itself. If a foe comes near it, it sets off tremors by thrashing around."
legends-arceus,Strikes its caudal fin against the swamp bed to shake the ground and startle its prey. It will then swallow the fleeing prey whole. People mistook this behavior as the cause of earthquakes.
