Game,Flavor Text
black,They warn others of danger by vibrating their cheeks to create a high-pitched sound.
white,"By vibrating its cheeks, it emits sound waves imperceptible to humans. It uses the rhythm of these sounds to talk."
black-2,"By vibrating its cheeks, it emits sound waves imperceptible to humans and warns others of danger."
white-2,"By vibrating its cheeks, it emits sound waves imperceptible to humans and warns others of danger."
x,"By vibrating its cheeks, it emits sound waves imperceptible to humans and warns others of danger."
y,"By vibrating its cheeks, it emits sound waves imperceptible to humans. It uses the rhythm of these sounds to talk."
omega-ruby,"By vibrating its cheeks, it emits sound waves imperceptible to humans and warns others of danger."
alpha-sapphire,"By vibrating its cheeks, it emits sound waves imperceptible to humans. It uses the rhythm of these sounds to talk."
sword,Graceful ripples running across the water’s surface are a sure sign that Tympole are singing in high-pitched voices below.
shield,It uses sound waves to communicate with others of its kind. People and other Pokémon species can’t hear its cries of warning.
