Game,Flavor Text
soulsilver,"Plentiful in the tropics. When it dances, its petals rub together and make a pleasant ringing sound."
gold,BELLOSSOM gather at times and appear to dance. They say that the dance is a ritual to summon the sun.
silver,"Plentiful in the tropics. When it dances, its petals rub together and make a pleasant ringing sound."
crystal,"When these dance together, their petals rub against each other, making pretty, relaxing sounds."
ruby,"When BELLOSSOM gets exposed to plenty of sunlight, the leaves ringing its body begin to spin around. This POKéMON’s dancing is renowned in the southern lands."
sapphire,"A BELLOSSOM grows flowers more beautifully if it has evolved from a smelly GLOOM - the stinkier the better. At night, this POKéMON closes its petals and goes to sleep."
emerald,"Its flower petals deepen in color through exposure to sunlight. When cloudy weather persists, it does a dance that is thought to be a ritual for summoning the sun."
firered,"Plentiful in the tropics. When it dances, its petals rub together and make a pleasant ringing sound."
leafgreen,BELLOSSOM gather at times and appear to dance. They say that the dance is a ritual to summon the sun.
diamond,"When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open."
pearl,"When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open."
platinum,"When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open."
heartgold,BELLOSSOM gather at times and seem to dance. They say that the dance is a ritual to summon the sun.
black,"When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open."
white,"When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open."
black-2,"When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open."
white-2,"When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open."
x,Bellossom gather at times and seem to dance. They say that the dance is a ritual to summon the sun.
y,"When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open."
omega-ruby,"When Bellossom gets exposed to plenty of sunlight, the leaves ringing its body begin to spin around. This Pokémon’s dancing is renowned in the southern lands."
alpha-sapphire,"A Bellossom grows flowers more beautifully if it has evolved from a smelly Gloom—the more stinky the better. At night, this Pokémon closes its petals and goes to sleep."
sword,"Plentiful in the tropics. When it dances, its petals rub together and make a pleasant ringing sound."
shield,Bellossom gather at times and appear to dance. They say that the dance is a ritual to summon the sun.
