Game,Flavor Text
red,A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places.
blue,A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places.
yellow,The bug host is drained of energy by the mushrooms on its back. They appear to do all the thinking.
gold,"It stays mostly in dark, damp places, the preference not of the bug, but of the big mush­ rooms on its back."
silver,"The larger the mushroom on its back grows, the stronger the mush­ room spores it scatters."
crystal,"When nothing's left to extract from the bug, the mushrooms on its back leave spores on the bug's egg."
ruby,"PARASECT is known to infest large trees en masse and drain nutrients from the lower trunk and roots. When an infested tree dies, they move onto another tree all at once."
sapphire,"PARASECT is known to infest large trees en masse and drain nutrients from the lower trunk and roots. When an infested tree dies, they move onto another tree all at once."
emerald,"PARASECT are known to infest the roots of large trees en masse and drain nutrients. When an infested tree dies, they move onto another tree all at once."
firered,"It scatters toxic spores from the mushroom cap. In China, the spores are used as herbal medicine."
leafgreen,A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places. 
diamond,A mushroom grown larger than the host’s body controls PARASECT. It scatters poisonous spores.
pearl,It is controlled by a mushroom grown larger than the bug body. It is said to prefer damp places.
platinum,A mushroom grown larger than the host’s body controls PARASECT. It scatters poisonous spores.
heartgold,"It stays mostly in dark, damp places, the preference not of the bug, but of the big mushroom on its back."
soulsilver,"The larger the mushroom on its back grows, the stronger the mushroom spores it scatters."
black,A mushroom grown larger than the host’s body controls Parasect. It scatters poisonous spores.
white,A mushroom grown larger than the host’s body controls Parasect. It scatters poisonous spores.
black-2,A mushroom grown larger than the host’s body controls Parasect. It scatters poisonous spores.
white-2,A mushroom grown larger than the host’s body controls Parasect. It scatters poisonous spores.
x,A mushroom grown larger than the host’s body controls Parasect. It scatters poisonous spores.
y,"The larger the mushroom on its back grows, the stronger the mushroom spores it scatters."
omega-ruby,"Parasect is known to infest large trees en masse and drain nutrients from the lower trunk and roots. When an infested tree dies, they move onto another tree all at once."
alpha-sapphire,"Parasect is known to infest large trees en masse and drain nutrients from the lower trunk and roots. When an infested tree dies, they move onto another tree all at once."
sun,The large mushroom on its back controls it. It often fights over territory with Shiinotic.
moon,"It scatters toxic spores from its mushroom cap. Once harvested, these spores can be steeped and boiled down to prepare herbal medicines."
ultra-sun,"The bug is mostly dead, with the mushroom on its back having become the main body. If the mushroom comes off, the bug stops moving."
ultra-moon,"Its poisonous spores are also used in traditional medicine. Apparently, spores produced in Alola are not of very good quality."
lets-go-pikachu,The bug host is drained of energy by the mushroom on its back. The mushroom appears to do all the thinking.
lets-go-eevee,The bug host is drained of energy by the mushroom on its back. The mushroom appears to do all the thinking.
legends-arceus,"Mushroom-lacking specimens of this Pokémon lie unmoving in the forest, lending credence to the hypothesis that the large mushroom is in control of Parasect's actions."
