Game,Flavor Text
red,"If it fails to crush the victim in its pincers, it will swing it around and toss it hard."
blue,"If it fails to crush the victim in its pincers, it will swing it around and toss it hard."
yellow,"Grips its prey in its pincers and squeezes hard! It can't move if it's cold, so it lives in warm places."
gold,"With its horns, it digs burrows to sleep in at night. In the morning, damp soil clings to its body."
silver,"Swings its long antlers wildly to attack. During cold periods, it hides deep in forests."
crystal,"When the tempera­ ture drops at night, it sleeps on treetops or among roots where it is well hidden."
ruby,PINSIR is astoundingly strong. It can grip a foe weighing twice its weight in its horns and easily lift it. This POKéMON’s movements turn sluggish in cold places.
sapphire,"PINSIR has a pair of massive horns  Protruding from the surface of these horns are thorns. These thorns are driven deeply into the foe’s body when the pincer closes, making it tough for the foe to escape."
emerald,"Their pincers are strong enough to shatter thick logs. Because they dislike cold, PINSIR burrow and sleep under the ground on chilly nights."
firered,"Its two long pincer horns are powerful. Once they grip an enemy, they won’t release until the foe is torn."
leafgreen,"If it fails to crush the foe in its pincers, it will swing around and toss the opponent."
diamond,"It grips prey with its pincers until the prey is torn in half. What it can’t tear, it tosses far."
pearl,"It grips prey with its pincers until the prey is torn in half. What it can’t tear, it tosses far."
platinum,"It grips prey with its pincers until the prey is torn in half. What it can’t tear, it tosses far."
heartgold,"With its pincer horns, it digs burrows to sleep in at night. In the morning, damp soil clings to its body."
soulsilver,"It swings its long pincer horns wildly to attack. During cold periods, it hides deep in forests."
black,"It grips prey with its pincers until the prey is torn in half. What it can’t tear, it tosses far."
white,"It grips prey with its pincers until the prey is torn in half. What it can’t tear, it tosses far."
black-2,It grips prey with its powerful pincers and will not let go until the prey is torn in half.
white-2,It grips prey with its powerful pincers and will not let go until the prey is torn in half.
x,"It grips prey with its pincers until the prey is torn in half. What it can’t tear, it tosses far."
y,"It swings its long pincer horns wildly to attack. During cold periods, it hides deep in forests."
omega-ruby,Pinsir is astoundingly strong. It can grip a foe weighing twice its weight in its horns and easily lift it. This Pokémon’s movements turn sluggish in cold places.
alpha-sapphire,"Pinsir has a pair of massive horns. Protruding from the surface of these horns are thorns. These thorns are driven deeply into the foe’s body when the pincer closes, making it tough for the foe to escape."
sun,"It grips its prey in its pincers and splits them apart. Although it is a powerful Pokémon, it can’t deal with the cold."
moon,One solid blow from its horns is enough to split apart a large tree. Its greatest rival in Alola is Vikavolt.
ultra-sun,"It gets into territorial disputes with Vikavolt. For some reason, it apparently gets along well with Heracross in Alola."
ultra-moon,"Although it’s tough, it can’t handle cold well. When night falls, it buries itself in leafage and sleeps."
lets-go-pikachu,"Grips its prey in its pincers and squeezes hard! It can’t move if it’s cold out, so it lives in warm places."
lets-go-eevee,"Grips its prey in its pincers and squeezes hard! It can’t move if it’s cold out, so it lives in warm places."
sword,"These Pokémon judge one another based on pincers. Thicker, more impressive pincers make for more popularity with the opposite gender."
shield,This Pokémon clamps its pincers down on its prey and then either splits the prey in half or flings it away.
