Game,Flavor Text
red,"Obviously prefers hot places. When it rains, steam is said to spout from the tip of its tail."
blue,"Obviously prefers hot places. When it rains, steam is said to spout from the tip of its tail."
yellow,The flame at the tip of its tail makes a sound as it burns. You can only hear it in quiet places.
gold,"The flame on its tail shows the strength of its life force. If it is weak, the flame also burns weakly."
silver,"The flame on its tail indicates CHARMANDER's life force. If it is healthy, the flame burns brightly."
crystal,"If it's healthy, the flame on the tip of its tail will burn vigor­ ously, even if it gets a bit wet."
ruby,"The flame that burns at the tip of its tail is an indication of its emotions. The flame wavers when CHARMANDER is enjoying itself. If the POKéMON becomes enraged, the flame burns fiercely."
sapphire,"The flame that burns at the tip of its tail is an indication of its emotions. The flame wavers when CHARMANDER is enjoying itself. If the POKéMON becomes enraged, the flame burns fiercely."
emerald,"The flame that burns at the tip of its tail is an indication of its emotions. The flame wavers when CHARMANDER is happy, and blazes when it is enraged."
firered,"From the time it is born, a flame burns at the tip of its tail. Its life would end if the flame were to go out."
leafgreen,"It has a preference for hot things. When it rains, steam is said to spout from the tip of its tail."
diamond,"The fire on the tip of its tail is a measure of its life. If healthy, its tail burns intensely."
pearl,"The fire on the tip of its tail is a measure of its life. If healthy, its tail burns intensely."
platinum,"The fire on the tip of its tail is a measure of its life. If healthy, its tail burns intensely."
heartgold,"The flame on its tail shows the strength of its life force. If it is weak, the flame also burns weakly."
soulsilver,"The flame on its tail indicates CHARMANDER’s life force. If it is healthy, the flame burns brightly."
black,"The fire on the tip of its tail is a measure of its life. If healthy, its tail burns intensely."
white,"The fire on the tip of its tail is a measure of its life. If healthy, its tail burns intensely."
black-2,"The fire on the tip of its tail is a measure of its life. If healthy, its tail burns intensely."
white-2,"The fire on the tip of its tail is a measure of its life. If healthy, its tail burns intensely."
x,"The flame on its tail indicates Charmander’s life force. If it is healthy, the flame burns brightly."
y,"From the time it is born, a flame burns at the tip of its tail. Its life would end if the flame were to go out."
omega-ruby,"The flame that burns at the tip of its tail is an indication of its emotions. The flame wavers when Charmander is enjoying itself. If the Pokémon becomes enraged, the flame burns fiercely."
alpha-sapphire,"The flame that burns at the tip of its tail is an indication of its emotions. The flame wavers when Charmander is enjoying itself. If the Pokémon becomes enraged, the flame burns fiercely."
lets-go-pikachu,The flame at the tip of its tail makes a sound as it burns. You can only hear it in quiet places.
lets-go-eevee,The flame at the tip of its tail makes a sound as it burns. You can only hear it in quiet places.
sword,"It has a preference for hot things. When it rains, steam is said to spout from the tip of its tail."
shield,"From the time it is born, a flame burns at the tip of its tail. Its life would end if the flame were to go out."
