Game,Flavor Text
red,It uses its whis­ kers to maintain its balance. It apparently slows down if they are cut off.
blue,It uses its whis­ kers to maintain its balance. It apparently slows down if they are cut off.
yellow,"Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey."
gold,Gnaws on anything with its tough fangs. It can even topple concrete buildings by gnaw­ ing on them.
silver,"Its whiskers help it to maintain balance. Its fangs never stop grow­ ing, so it gnaws to pare them down."
crystal,The webs on its hind legs enable it to cross rivers. It search­ es wide areas for food.
ruby,"RATICATE’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses."
sapphire,"RATICATE’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses."
emerald,"A RATICATE’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses."
firered,"Its rear feet have three toes each. They are webbed, enabling it to swim across rivers."
leafgreen,It uses its whiskers to maintain its balance. It apparently slows down if they are cut off.
diamond,It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.
pearl,It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.
platinum,It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.
heartgold,Gnaws on anything with its tough fangs. It can even topple concrete buildings by gnawing on them.
soulsilver,"Its whiskers help it to maintain balance. Its fangs never stop growing, so it gnaws to pare them down."
black,It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.
white,It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.
black-2,"With its long fangs, this surprisingly violent Pokémon can gnaw away even thick concrete with ease."
white-2,"With its long fangs, this surprisingly violent Pokémon can gnaw away even thick concrete with ease."
x,It whittles its constantly growing fangs by gnawing on hard things. It can chew apart cinder walls.
y,The webs on its hind legs enable it to cross rivers. It searches wide areas for food.
omega-ruby,"Raticate’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses."
alpha-sapphire,"Raticate’s sturdy fangs grow steadily. To keep them ground down, it gnaws on rocks and logs. It may even chew on the walls of houses."
sun,"Its hind feet are webbed, so it’s a strong swimmer. It can cross rivers and sometimes even oceans."
moon,"Its disposition is far more violent than its looks would suggest. Don’t let your hand get too close to its face, as it could bite your hand clean off."
ultra-sun,People say that it fled from its enemies by using its small webbed hind feet to swim from island to island in Alola.
ultra-moon,"Its whiskers are essential for maintaining its balance. No matter how friendly you are, it will get angry and bite you if you touch its whiskers."
lets-go-pikachu,"Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey."
lets-go-eevee,"Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey."
