Game,Flavor Text
red,"Usually found in power plants. Easily mistaken for a POKé BALL, they have zapped many people."
blue,"Usually found in power plants. Easily mistaken for a POKé BALL, they have zapped many people."
yellow,It is said to camouflage itself as a POKé BALL. It will self-destruct with very little stimulus.
gold,"It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode."
silver,It was discovered when POKé BALLS were introduced. It is said that there is some connection.
crystal,"During the study of this POKéMON, it was discovered that its compo­ nents are not found in nature."
ruby,VOLTORB was first sighted at a company that manufactures POKé BALLS. The link between that sighting and the fact that this POKéMON looks very similar to a POKé BALL remains a mystery.
sapphire,VOLTORB is extremely sensitive - it explodes at the slightest of shocks. It is rumored that it was first created when a POKé BALL was exposed to a powerful pulse of energy.
emerald,"It bears an uncanny and unexplained resemblance to a POKé BALL. Because it explodes at the slightest shock, even veteran TRAINERS treat it with caution."
firered,A life-form whose identity is unknown. It is said to SCREECH or suddenly SELFDESTRUCT.
leafgreen,"Usually found in power plants. Easily mistaken for a POKé BALL, it has zapped many people."
diamond,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on touch.
pearl,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on touch.
platinum,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on touch.
heartgold,"It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode."
soulsilver,It was discovered when Poké Balls were introduced. It is said that there is some connection.
black,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on touch.
white,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on touch.
black-2,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on contact.
white-2,It looks just like a Poké Ball. It is dangerous because it may electrocute or explode on contact.
x,It was discovered when Poké Balls were introduced. It is said that there is some connection.
y,"Usually found in power plants. Easily mistaken for a Poké Ball, it has zapped many people."
omega-ruby,Voltorb was first sighted at a company that manufactures Poké Balls. The link between that sighting and the fact that this Pokémon looks very similar to a Poké Ball remains a mystery.
alpha-sapphire,Voltorb is extremely sensitive—it explodes at the slightest of shocks. It is rumored that it was first created when a Poké Ball was exposed to a powerful pulse of energy.
lets-go-pikachu,It is said to camouflage itself as a Poké Ball. It will self-destruct with very little stimulus.
lets-go-eevee,It is said to camouflage itself as a Poké Ball. It will self-destruct with very little stimulus.
legends-arceus,"An enigmatic Pokémon that happens to bear a resemblance to a Poké Ball. When excited, it discharges the electric current it has stored in its belly, then lets out a great, uproarious laugh."
