Game,Flavor Text
gold,"They say that it will appear before kindhearted, car­ ing people and shower them with happiness."
silver,It grows dispirit­ ed if it is not with kind people. It can float in midair without moving its wings.
crystal,"Although it does not flap its wings very much, it can stay up in the air as it tags along after its trainer."
ruby,"TOGETIC is said to be a POKéMON that brings good fortune. When the POKéMON spots someone who is pure of heart, it is said to appear and share its happiness with that person."
sapphire,"TOGETIC is said to be a POKéMON that brings good fortune. When the POKéMON spots someone who is pure of heart, it is said to appear and share its happiness with that person."
emerald,"It is said to be a POKéMON that brings good fortune. When it spots someone who is pure of heart, a TOGETIC appears and shares its happiness with that person."
firered,It grows dispirited if it is not with kind people. It can float in midair without moving its wings.
leafgreen,"They say that it will appear before kindhearted, caring people and shower them with happiness."
diamond,It is said to appear in front of kindly people to scatter a glowing down called “joy dust.”
pearl,It is said to appear in front of kindly people to scatter a glowing down called “joy dust.”
platinum,"To share its happiness, it flies around the world seeking kind­ hearted people."
heartgold,"They say that it will appear before kindhearted, caring people and shower them with happiness."
soulsilver,It grows dispirited if it is not with kind people. It can float in midair without moving its wings.
black,"To share its happiness, it flies around the world seeking kind- hearted people."
white,"To share its happiness, it flies around the world seeking kind- hearted people."
black-2,"To share its happiness, it flies around the world seeking kind- hearted people."
white-2,"To share its happiness, it flies around the world seeking kind- hearted people."
x,It grows dispirited if it is not with kind people. It can float in midair without moving its wings.
y,"They say that it will appear before kindhearted, caring people and shower them with happiness."
omega-ruby,"Togetic is said to be a Pokémon that brings good fortune. When the Pokémon spots someone who is pure of heart, it is said to appear and share its happiness with that person."
alpha-sapphire,"Togetic is said to be a Pokémon that brings good fortune. When the Pokémon spots someone who is pure of heart, it is said to appear and share its happiness with that person."
sword,"They say that it will appear before kindhearted, caring people and shower them with happiness."
shield,It grows dispirited if it is not with kind people. It can float in midair without moving its wings.
legends-arceus,"No records exist of Togetic being seen in the wilds. Rumors abound that it evolves under the loving care of a trusted human companion, upon whom the Pokémon then bestows great joy."
