Game,Flavor Text
black,"They greet one another by rubbing each other with their tails, which are always kept well groomed and clean."
white,"These Pokémon prefer a tidy habitat. They are always sweeping and dusting, using their tails as brooms."
black-2,Minccino greet each other by grooming one another thoroughly with their tails.
white-2,Minccino greet each other by grooming one another thoroughly with their tails.
x,Minccino greet each other by grooming one another thoroughly with their tails.
y,"These Pokémon prefer a tidy habitat. They are always sweeping and dusting, using their tails as brooms."
omega-ruby,Minccino greet each other by grooming one another thoroughly with their tails.
alpha-sapphire,"These Pokémon prefer a tidy habitat. They are always sweeping and dusting, using their tails as brooms."
ultra-sun,"A clean freak that will not allow even the slightest mess, it uses its tail like a mop to thoroughly clean any and all filth."
ultra-moon,"When its tail has gotten dirty from self-cleaning or from cleaning its nest, Minccino spends a whole day washing its tail in clean spring water."
sword,The way it brushes away grime with its tail can be helpful when cleaning. But its focus on spotlessness can make cleaning more of a hassle.
shield,"They pet each other with their tails as a form of greeting. Of the two, the one whose tail is fluffier is a bit more boastful."
