Game,Flavor Text
x,It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.
red,Flies at high speed and attacks using its large venomous stingers on its forelegs and tail.
blue,Flies at high speed and attacks using its large venomous stingers on its forelegs and tail.
yellow,It has 3 poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.
gold,It can take down any opponent with its powerful poi­ son stingers. It sometimes attacks in swarms.
silver,It has three poison barbs. The barb on its tail secretes the most powerful poison.
crystal,"It uses sharp, poisonous stings to defeat prey, then takes the victim back to its nest for food."
ruby,"BEEDRILL is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm."
sapphire,"BEEDRILL is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm."
emerald,"A BEEDRILL is extremely territorial. For safety reasons, no one should  ever approach its nest. If angered, they will attack in a swarm."
firered,"May appear in a swarm. Flies at violent speeds, all the while stabbing with the toxic stinger on its rear."
leafgreen,It flies at high speed and attacks using  the large venomous stingers on its forelegs and tail.
diamond,"Its best attack involves flying around at high speed, striking with poison needles, then flying off."
pearl,"Its best attack involves flying around at high speed, striking with poison needles, then flying off."
platinum,"Its best attack involves flying around at high speed, striking with poison needles, then flying off."
heartgold,It can take down any opponent with its powerful poison stingers. It sometimes attacks in swarms.
soulsilver,It has three poison barbs. The barb on its tail secretes the most powerful poison.
black,"Its best attack involves flying around at high speed, striking with poison needles, then flying off."
white,"Its best attack involves flying around at high speed, striking with poison needles, then flying off."
black-2,"Its best attack involves flying around at high speed, striking with poison needles, then flying off."
white-2,"Its best attack involves flying around at high speed, striking with poison needles, then flying off."
y,"May appear in a swarm. Flies at violent speeds, all the while stabbing with the toxic stinger on its rear."
omega-ruby,"Beedrill is extremely territorial. No one should ever approach its nest—this is for their own safety. If angered, they will attack in a furious swarm."
alpha-sapphire,"Beedrill is extremely territorial. No one should ever approach its nest—this is for their own safety. If angered, they will attack in a furious swarm."
lets-go-pikachu,It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.
lets-go-eevee,It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.
