Game,Flavor Text
ruby,HUNTAIL’s presence went unnoticed by people for a long time because it lives at extreme depths in the sea. This POKéMON’s eyes can see clearly even in the murky dark depths of the ocean.
sapphire,"HUNTAIL’s tail is shaped like a fish. It uses the tail to attract prey, then swallows the prey whole with its large, gaping mouth. This POKéMON swims by wiggling its slender body like a snake."
emerald,"To withstand the crushing pressure of water deep under the sea, its spine is very thick and sturdy. Its tail, which is shaped like a small fish, has eyes that light up."
firered,It lives deep in the sea where no light ever filters down. It lights up its small fishlike tail to attract prey.
leafgreen,It lives deep in the sea where no light ever filters down. It lights up its small fishlike tail to attract prey.
diamond,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey."
pearl,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey."
platinum,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey."
heartgold,It lives deep in the pitch-dark sea. It attracts prey by moving its tail in mimicry of a small animal.
soulsilver,It lives deep in the pitch-dark sea. It attracts prey by moving its tail in mimicry of a small animal.
black,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey."
white,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey."
black-2,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey."
white-2,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey."
x,It lives deep in the sea where no light ever filters down. It lights up its small fishlike tail to attract prey.
y,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey."
omega-ruby,Huntail’s presence went unnoticed by people for a long time because it lives at extreme depths in the sea. This Pokémon’s eyes can see clearly even in the murky dark depths of the ocean.
alpha-sapphire,"Huntail’s tail is shaped like a fish. It uses the tail to attract prey, then swallows the prey whole with its large, gaping mouth. This Pokémon swims by wiggling its slender body like a snake."
ultra-sun,It’s not the strongest swimmer. It wags its tail to lure in its prey and then gulps them down as soon as they get close.
ultra-moon,"Deep seas are their habitat. According to tradition, when Huntail wash up onshore, something unfortunate will happen."
