Game,Flavor Text
diamond,It claws if displeased and purrs when affectionate. Its fickleness is very popular among some.
pearl,"With its sharp glare, it puts foes in a mild hypnotic state. It is a very fickle Pokémon."
platinum,It hides its spiteful tendency of hooking its claws into the nose of its Trainer if it isn’t fed.
heartgold,"When it’s happy, GLAMEOW demonstrates beautiful movements of its tail, like a dancing ribbon."
soulsilver,"When it’s happy, GLAMEOW demonstrates beautiful movements of its tail, like a dancing ribbon."
black,It hides its spiteful tendency of hooking its claws into the nose of its Trainer if it isn’t fed.
white,It hides its spiteful tendency of hooking its claws into the nose of its Trainer if it isn’t fed.
black-2,It hides its spiteful tendency of hooking its claws into the nose of its Trainer if it isn’t fed.
white-2,It hides its spiteful tendency of hooking its claws into the nose of its Trainer if it isn’t fed.
x,It claws if displeased and purrs when affectionate. Its fickleness is very popular among some.
y,"When it’s happy, Glameow demonstrates beautiful movements of its tail, like a dancing ribbon."
omega-ruby,It claws if displeased and purrs when affectionate. Its fickleness is very popular among some.
alpha-sapphire,"When it’s happy, Glameow demonstrates beautiful movements of its tail, like a dancing ribbon."
legends-arceus,"Bewitches humans with its helical tail and piercing gaze. Its hidden claws are quite sharp as well, making this Pokémon an exceedingly tricky opponent if antagonized."
