Game,Flavor Text
ruby,MASQUERAIN intimidates enemies with the eyelike patterns on its antennas. This POKéMON flaps its four wings to freely fly in any direction - even sideways and backwards - as if it were a helicopter.
sapphire,"MASQUERAIN’s antennas have eyelike patterns that usually give it an angry look. If the “eyes” are droopy and appear sad, it is said to be a sign that a heavy rainfall is on its way."
emerald,"It intimidates foes with the large eyelike patterns on its antennae. Because it can’t fly if its wings get wet, it shelters itself from rain under large trees and eaves."
firered,"The antennae have distinctive patterns that look like eyes. When it rains, they grow heavy, making flight impossible."
leafgreen,"The antennae have distinctive patterns that look like eyes. When it rains, they grow heavy, making flight impossible."
diamond,Its antennae have eye patterns on them. Its four wings enable it to hover and fly in any direction.
pearl,Its antennae have eye patterns on them. Its four wings enable it to hover and fly in any direction.
platinum,Its antennae have eye patterns on them. Its four wings enable it to hover and fly in any direction.
heartgold,It flaps its four wings to hover and fly freely in any direction-- to and fro and sideways.
soulsilver,It flaps its four wings to hover and fly freely in any direction-- to and fro and sideways.
black,Its antennae have eye patterns on them. Its four wings enable it to hover and fly in any direction.
white,Its antennae have eye patterns on them. Its four wings enable it to hover and fly in any direction.
black-2,Its antennae have eye patterns on them. Its four wings enable it to hover and fly in any direction.
white-2,Its antennae have eye patterns on them. Its four wings enable it to hover and fly in any direction.
x,Its antennae have eye patterns on them. Its four wings enable it to hover and fly in any direction.
y,It flaps its four wings to hover and fly freely in any direction--to and fro and sideways.
omega-ruby,Masquerain intimidates enemies with the eyelike patterns on its antennas. This Pokémon flaps its four wings to freely fly in any direction—even sideways and backwards—as if it were a helicopter.
alpha-sapphire,"Masquerain’s antennas have eyelike patterns that usually give it an angry look. If the “eyes” are droopy and appear sad, it is said to be a sign that a heavy rainfall is on its way."
sun,It intimidates enemies with the eye-like patterns on its antennae. Its four wings allow it to fly in any direction.
moon,"Its wings and antennae don’t cope well with moisture. After a rain, it faces sunward to dry off."
ultra-sun,"Masquerain intimidates enemies with the eyelike patterns of its eyespots. If that doesn’t work, it deftly makes its escape on its set of four wings."
ultra-moon,"Its thin, winglike antennae are highly absorbent. It waits out rainy days in tree hollows."
