Game,Flavor Text
ruby,WINGULL has the habit of carrying prey and valuables in its beak and hiding them in all sorts of locations. This POKéMON rides the winds and flies as if it were skating across the sky.
sapphire,WINGULL rides updrafts rising from the sea by extending its long and narrow wings to glide. This POKéMON’s long beak is useful for catching prey.
emerald,"It makes its nest on a sheer cliff at the edge of the sea. It has trouble keeping its wings flapping in flight. Instead, it soars on updrafts."
firered,"It rides upon ocean winds as if it were a glider. In the winter, it hides food around its nest."
leafgreen,"It rides upon ocean winds as if it were a glider. In the winter, it hides food around its nest."
diamond,"It makes its nest on steep sea cliffs. Riding updrafts, it soars to great heights."
pearl,"Catching sea winds with its long wings, it soars as if it were a glider. It folds its wings to rest."
platinum,"It soars high in the sky, riding on updrafts like a glider. It carries food tucked in its bill."
heartgold,It soars on updrafts without flapping its wings. It makes a nest on sheer cliffs at the sea’s edge.
soulsilver,It soars on updrafts without flapping its wings. It makes a nest on sheer cliffs at the sea’s edge.
black,"It soars high in the sky, riding on updrafts like a glider. It carries food tucked in its bill."
white,"It soars high in the sky, riding on updrafts like a glider. It carries food tucked in its bill."
black-2,"It makes its nest on sheer cliffs. Riding the sea breeze, it glides up into the expansive skies."
white-2,"It makes its nest on sheer cliffs. Riding the sea breeze, it glides up into the expansive skies."
x,"Catching sea winds with its long wings, it soars as if it were a glider. It folds its wings to rest."
y,"It makes its nest on steep sea cliffs. Riding updrafts, it soars to great heights."
omega-ruby,Wingull has the habit of carrying prey and valuables in its beak and hiding them in all sorts of locations. This Pokémon rides the winds and flies as if it were skating across the sky.
alpha-sapphire,Wingull rides updrafts rising from the sea by extending its long and narrow wings to glide. This Pokémon’s long beak is useful for catching prey.
sun,Its hollow bones enhance its lightness. It spreads its wings to the wind and soars away into the sky.
moon,"Fishermen keep an eye out for Wingull in the sky, because wherever they’re circling, the ocean is sure to be teeming with fish Pokémon."
ultra-sun,"With its long, thin wings, it catches updrafts and flies like a glider high up into the sky."
ultra-moon,It builds nests in cliffs by the sea. It circles the skies above the ocean looking for its favorite food—Wishiwashi.
sword,"It makes its nest on sheer cliffs. Riding the sea breeze, it glides up into the expansive skies."
shield,It soars on updrafts without flapping its wings. It makes a nest on sheer cliffs at the sea’s edge.
