Game,Flavor Text
gold,"Although it is a good climber, it prefers to snap trees with its forelegs and eat fallen BERRIES."
silver,"With its ability to distinguish any aroma, it unfail­ ingly finds all food buried deep underground."
crystal,"Although it has a large body, it is quite skilled at climbing trees. It eats and sleeps in the treetops."
ruby,"In the forests inhabited by URSARING, it is said that there are many streams and towering trees where they gather food. This POKéMON walks through its forest gathering food every day."
sapphire,"In the forests inhabited by URSARING, it is said that there are many streams and towering trees where they gather food. This POKéMON walks through its forest gathering food every day."
emerald,"In forests, it is said that there are many streams and towering trees where an URSARING gathers food. It walks through its forest collecting food every day."
firered,"With its ability to distinguish any smell, it unfailingly finds all food buried deep underground."
leafgreen,"Although it is a good climber, it prefers to snap stout trees with its forelegs and eat fallen BERRIES."
diamond,"In its territory, it leaves scratches on trees that bear delicious berries or fruits."
pearl,"In its territory, it leaves scratches on trees that bear delicious berries or fruits."
platinum,"In its territory, it leaves scratches on trees that bear delicious berries or fruits."
heartgold,"Although it is a good climber, it prefers to snap trees with its forelegs and eat fallen berries."
soulsilver,"With its ability to distinguish any aroma, it unfailingly finds all food buried deep underground."
black,"In its territory, it leaves scratches on trees that bear delicious berries or fruits."
white,"In its territory, it leaves scratches on trees that bear delicious berries or fruits."
black-2,"In its territory, it leaves scratches on trees that bear delicious berries or fruits."
white-2,"In its territory, it leaves scratches on trees that bear delicious berries or fruits."
x,"With its ability to distinguish any aroma, it unfailingly finds all food buried deep underground."
y,"Although it has a large body, it is quite skilled at climbing trees. It eats and sleeps in the treetops."
omega-ruby,"In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokémon walks through its forest gathering food every day."
alpha-sapphire,"In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokémon walks through its forest gathering food every day."
legends-arceus,"When the cold season arrives in Hisui, this Pokémon will wander fields and mountains alike in search of its favorite berries. Ursaring's hunger during this time makes it a ferocious danger."
