Game,Flavor Text
diamond,It dwells in volcanic caves. It digs in with its cross-shaped feet to crawl on ceilings and walls.
pearl,It dwells in volcanic caves. It digs in with its cross-shaped feet to crawl on ceilings and walls.
platinum,"Its body is made of rugged steel. However, it is partially melted in spots because of its own heat."
heartgold,"Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves."
soulsilver,"Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves."
black,"Its body is made of rugged steel. However, it is partially melted in spots because of its own heat."
white,"Its body is made of rugged steel. However, it is partially melted in spots because of its own heat."
black-2,"Its body is made of rugged steel. However, it is partially melted in spots because of its own heat."
white-2,"Its body is made of rugged steel. However, it is partially melted in spots because of its own heat."
x,It dwells in volcanic caves. It digs in with its cross-shaped feet to crawl on ceilings and walls.
y,"Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves."
omega-ruby,It dwells in volcanic caves. It digs in with its cross-shaped feet to crawl on ceilings and walls.
alpha-sapphire,"Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves."
legends-arceus,Stories tell of this Pokémon being birthed from the boiling magma within Mount Coronet. Its molten-steel body holds many mysteries.
