Game,Flavor Text
red,An aggressive POKéMON that is quick to attack. The horn on its head secretes a powerful venom.
blue,An aggressive POKéMON that is quick to attack. The horn on its head secretes a powerful venom.
yellow,"Its horns contain venom. If they are stabbed into an enemy, the impact makes the poison leak out."
gold,"It raises its big ears to check its surroundings. If it senses any­ thing, it attacks immediately."
silver,"Quick to anger, it stabs enemies with its horn to inject a powerful poison when it becomes agitated."
crystal,It is easily agitated and uses its horn for offense as soon as it notices an attacker.
ruby,"NIDORINO has a horn that is harder than a diamond. If it senses a hostile presence, all the barbs on its back bristle up at once, and it challenges the foe with all its might."
sapphire,"NIDORINO has a horn that is harder than a diamond. If it senses a hostile presence, all the barbs on its back bristle up at once, and it challenges the foe with all its might."
emerald,"Its horn is harder than a diamond. If it senses a hostile presence, all the barbs on its back bristle up at once, and it challenges the foe with all its might."
firered,"It is easily angered. By swinging its well- developed horn wildly, it can even punch through diamond."
leafgreen,An aggressive POKéMON that is quick to attack. The horn on its head secretes a powerful venom.
diamond,"It has a violent disposition and stabs foes with its horn, which oozes poison upon impact."
pearl,"It has a violent disposition and stabs foes with its horn, which oozes poison upon impact."
platinum,"It has a violent disposition and stabs foes with its horn, which oozes poison upon impact."
heartgold,"It raises its big ears to check its surroundings. If it senses anything, it attacks immediately."
soulsilver,"Quick to anger, it stabs enemies with its horn to inject a powerful poison when it becomes agitated."
black,"It has a violent disposition and stabs foes with its horn, which oozes poison upon impact."
white,"It has a violent disposition and stabs foes with its horn, which oozes poison upon impact."
black-2,"It has a violent disposition and stabs foes with its horn, which oozes poison upon impact."
white-2,"It has a violent disposition and stabs foes with its horn, which oozes poison upon impact."
x,"It raises its big ears to check its surroundings. If it senses anything, it attacks immediately."
y,An aggressive Pokémon that is quick to attack. The horn on its head secretes a powerful venom.
omega-ruby,"Nidorino has a horn that is harder than a diamond. If it senses a hostile presence, all the barbs on its back bristle up at once, and it challenges the foe with all its might."
alpha-sapphire,"Nidorino has a horn that is harder than a diamond. If it senses a hostile presence, all the barbs on its back bristle up at once, and it challenges the foe with all its might."
lets-go-pikachu,"Its horn contains venom. If it stabs an enemy with the horn, the impact makes the poison leak out."
lets-go-eevee,"Its horn contains venom. If it stabs an enemy with the horn, the impact makes the poison leak out."
sword,"With a horn that’s harder than diamond, this Pokémon goes around shattering boulders as it searches for a moon stone."
shield,It’s nervous and quick to act aggressively. The potency of its poison increases along with the level of adrenaline present in its body.
