Game,Flavor Text
diamond,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.
pearl,A Pokémon spoken of in legend. It is said that time began moving when DIALGA was born.
platinum,A legendary Pokémon of Sinnoh. It is said that time flows when DIALGA’s heart beats.
heartgold,This Pokémon completely controls the flow of time. It uses its power to travel at will through the past and future.
soulsilver,This Pokémon completely controls the flow of time. It uses its power to travel at will through the past and future.
black,A legendary Pokémon of Sinnoh. It is said that time flows when Dialga’s heart beats.
white,A legendary Pokémon of Sinnoh. It is said that time flows when Dialga’s heart beats.
black-2,A legendary Pokémon of Sinnoh. It is said that time flows when Dialga’s heart beats.
white-2,A legendary Pokémon of Sinnoh. It is said that time flows when Dialga’s heart beats.
x,A Pokémon spoken of in legend. It is said that time began moving when Dialga was born.
y,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.
omega-ruby,A Pokémon spoken of in legend. It is said that time began moving when Dialga was born.
alpha-sapphire,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.
legends-arceus,This Pokémon is revered as a deity in Hisuian legend. The birth of Dialga was what caused the vast river of time to begin flowing in our world.
