Game,Flavor Text
heartgold,"As its electric charge amplifies, blue sparks begin to crackle between its horns."
soulsilver,"As its electric charge amplifies, blue sparks begin to crackle between its horns."
diamond,"It pushes the tips of its two tails against the foe, then lets loose with over 20,000 volts of power."
pearl,"It pushes the tips of its two tails against the foe, then lets loose with over 20,000 volts of power."
platinum,"Heedless of enemy attacks, it closes in, shoves its tails onto the foe, then looses high voltage."
black,"Heedless of enemy attacks, it closes in, shoves its tails onto the foe, then looses high voltage."
white,"Heedless of enemy attacks, it closes in, shoves its tails onto the foe, then looses high voltage."
black-2,"The instant it presses the tips of its tails onto an opponent, it sends over 20,000 volts of electricity into the foe."
white-2,"The instant it presses the tips of its tails onto an opponent, it sends over 20,000 volts of electricity into the foe."
x,"As its electric charge amplifies, blue sparks begin to crackle between its horns."
y,"It pushes the tips of its two tails against the foe, then lets loose with over 20,000 volts of power."
omega-ruby,"As its electric charge amplifies, blue sparks begin to crackle between its horns."
alpha-sapphire,"It pushes the tips of its two tails against the foe, then lets loose with over 20,000 volts of power."
sun,It pushes the tips of its tails against its foes and then lets loose a high-voltage current. Its foes are burned to a crisp in an instant.
moon,"When it gets excited, it thumps its chest. With every thud, thunder roars and electric sparks shower all around."
ultra-sun,"It grips its tail, which spews electricity, and then beats down opponents with the power of its electrified fist."
ultra-moon,A single Electivire can provide enough electricity for all the buildings in a big city for a year.
sword,The amount of electrical energy this Pokémon produces is proportional to the rate of its pulse. The voltage jumps while Electivire is battling.
shield,"In terms of electrical-energy output, Electivire is one of the best among all Electric Pokémon. It discharges high-voltage currents from its tails."
legends-arceus,"Its evolution was induced by an unusual item, and its electrical output rises along with its heart rate. From its tails, it can unleash an electric current measuring 20,000 volts."
