Game,Flavor Text
diamond,It emits cries by agitating an orb at the back of its throat. It moves with flouncing hops.
pearl,"Each time it hops, it makes a ringing sound. It deafens foes by emitting high-frequency cries."
platinum,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
heartgold,"It emits high-frequency cries that  people can’t hear. Once it starts, it can cry for an awfully long time."
soulsilver,"It emits high-frequency cries that  people can’t hear. Once it starts, it can cry for an awfully long time."
black,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
white,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
black-2,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
white-2,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
x,"Each time it hops, it makes a ringing sound. It deafens foes by emitting high-frequency cries."
y,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
omega-ruby,"Each time it hops, it makes a ringing sound. It deafens foes by emitting high-frequency cries."
alpha-sapphire,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
legends-arceus,This Pokémon gave me an excruciating headache when it seemingly cried out without making a sound. Perhaps there are some sounds that the human ear is simply incapable of hearing.
