Game,Flavor Text
red,Lives close to water. Its long tail is ridged with a fin which is often mistaken for a mermaid's.
blue,Lives close to water. Its long tail is ridged with a fin which is often mistaken for a mermaid's.
yellow,Its cell structure is similar to water molecules. It will melt away and become invis­ ible in water.
gold,"When VAPOREON's fins begin to vi­ brate, it is a sign that rain will come within a few hours."
silver,"It prefers beauti­ ful shores. With cells similar to water molecules, it could melt in water."
crystal,"As it uses the fins on the tip of its tail to swim, it blends with the water perfectly."
ruby,VAPOREON underwent a spontaneous mutation and grew fins and gills that allow it to live underwater. This POKéMON has the ability to freely control water.
sapphire,VAPOREON underwent a spontaneous mutation and grew fins and gills that allow it to live underwater. This POKéMON has the ability to freely control water.
emerald,VAPOREON underwent a spontaneous mutation and grew fins and gills that allow them to live underwater. They have the ability to freely control water.
firered,Its body’s cellular structure is similar to the molecular composition of water. It can melt invisibly in water.
leafgreen,Lives close to water. Its long tail is ridged with a fin which is often mistaken for a mermaid’s.
diamond,It has evolved to be suitable for an aquatic life. It can invisibly melt away into water.
pearl,It has evolved to be suitable for an aquatic life. It can invisibly melt away into water.
platinum,"Its cell composition is similar to water molecules. As a result, it can melt away into water."
heartgold,"When VAPOREON’s fins begin to vibrate, it is a sign that rain will come within a few hours."
soulsilver,"It prefers beautiful shores. With cells similar to water molecules, it could melt in water."
black,"Its cell composition is similar to water molecules. As a result, it can melt away into water."
white,"Its cell composition is similar to water molecules. As a result, it can melt away into water."
black-2,"Its cell composition is similar to water molecules. As a result, it can’t be seen when it melts away into water."
white-2,"Its cell composition is similar to water molecules. As a result, it can’t be seen when it melts away into water."
x,"It prefers beautiful shores. With cells similar to water molecules, it could melt in water."
y,It has evolved to be suitable for an aquatic life. It can invisibly melt away into water.
omega-ruby,Vaporeon underwent a spontaneous mutation and grew fins and gills that allow it to live underwater. This Pokémon has the ability to freely control water.
alpha-sapphire,Vaporeon underwent a spontaneous mutation and grew fins and gills that allow it to live underwater. This Pokémon has the ability to freely control water.
sun,Its cells are composed of units much like water molecules. It lives close to water and is often mistaken for a mermaid.
moon,"Blending in with the water and erasing all signs of its presence, it patiently waits for its prey, fish Pokémon."
ultra-sun,"Clean, clear waters are its usual habitat. When it’s about to be attacked by an invading enemy, it dives into the water to hide."
ultra-moon,"It detects nearby moisture with its fin. When its fin begins trembling rapidly, that means rain will fall in a few hours."
lets-go-pikachu,Its cell structure is similar to water molecules. It melts into the water and becomes invisible.
lets-go-eevee,Its cell structure is similar to water molecules. It melts into the water and becomes invisible.
sword,"When Vaporeon’s fins begin to vibrate, it is a sign that rain will come within a few hours."
shield,Its body’s cellular structure is similar to the molecular composition of water. It can melt invisibly in water.
legends-arceus,"Tests show that its cells closely resemble water molecules, which perhaps explains its ability to conceal its form while submerged. I believe the origins of mermaid folklore lie with this Pokémon."
