Game,Flavor Text
red,"Found in fields and mountains. Mistaking them for boulders, people often step or trip on them."
blue,"Found in fields and mountains. Mistaking them for boulders, people often step or trip on them."
yellow,"Commonly found near mountain trails, etc. If you step on one by accident, it gets angry."
gold,"Most people may not notice, but a closer look should reveal that there are many GEODUDE around."
silver,It uses its arms to steadily climb steep mountain paths. It swings its fists around if angered.
crystal,"Proud of their sturdy bodies, they bash against each other in a contest to prove whose is harder."
ruby,"The longer a GEODUDE lives, the more its edges are chipped and worn away, making it more rounded in appearance. However, this POKéMON’s heart will remain hard, craggy, and rough always."
sapphire,"When GEODUDE sleeps deeply, it buries itself halfway into the ground. It will not awaken even if hikers step on it unwittingly. In the morning, this POKéMON rolls downhill in search of food."
emerald,"It climbs mountain paths using only the power of its arms. Because they look just like boulders lining paths, hikers may step on them without noticing."
firered,Its round form makes it easy to pick up. Some people have used them to hurl at each other in a snowball fight.
leafgreen,"Found in fields and mountains. Mistaking them for boulders, people often step or trip on them."
diamond,Many live on mountain trails and remain half buried while keeping an eye on climbers.
pearl,It is impossible to distinguish from rocks. It slams against others in contests of hardness.
platinum,"At rest, it looks just like a rock. Carelessly stepping on it will make it swing its fists angrily."
heartgold,"Most people may not notice, but a closer look should reveal that there are many GEODUDE around."
soulsilver,It uses its arms to steadily climb steep mountain paths. It swings its fists around if angered.
black,"At rest, it looks just like a rock. Carelessly stepping on it will make it swing its fists angrily."
white,"At rest, it looks just like a rock. Carelessly stepping on it will make it swing its fists angrily."
black-2,"At rest, it looks just like a rock. Carelessly stepping on it will make it swing its fists angrily."
white-2,"At rest, it looks just like a rock. Carelessly stepping on it will make it swing its fists angrily."
x,"Found in fields and mountains. Mistaking them for boulders, people often step or trip on them."
y,It is impossible to distinguish from rocks. It slams against others in contests of hardness.
omega-ruby,"The longer a Geodude lives, the more its edges are chipped and worn away, making it more rounded in appearance. However, this Pokémon’s heart will remain hard, craggy, and rough always."
alpha-sapphire,"When Geodude sleeps deeply, it buries itself halfway into the ground. It will not awaken even if hikers step on it unwittingly. In the morning, this Pokémon rolls downhill in search of food."
sun,"Its round body makes it easy to pick up, but it is hard and heavy. It’s dangerous to play with them as if they were snowballs."
moon,There are plenty of them to be found along any road. A scholar with too much free time once counted a hundred of them along a single route.
ultra-sun,"Geodude that have lived a long life have had all their edges smoothed out until they’re totally round. They also have a calm, quiet disposition."
ultra-moon,It uses both hands to climb precipitous cliffs. People who see it in action have been known to take up bouldering.
lets-go-pikachu,"Commonly found near mountain trails and the like. If you step on one by accident, it gets angry."
lets-go-eevee,"Commonly found near mountain trails and the like. If you step on one by accident, it gets angry."
legends-arceus,"Makes its home in mountainous regions, using its arms to climb along harsh mountain roads. Can be troublesome—carelessly kicking one will cause it to fly into a rage and chase after you."
