Game,Flavor Text
diamond,A Pokémon that is said to live in a world on the reverse side of ours. It appears in an ancient cemetery.
pearl,A Pokémon that is said to live in a world on the reverse side of ours. It appears in an ancient cemetery.
platinum,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
heartgold,"This Pokémon is said to live in a world on the reverse side of ours, where common knowledge is distorted and strange."
soulsilver,"This Pokémon is said to live in a world on the reverse side of ours, where common knowledge is distorted and strange."
black,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
white,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
black-2,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
white-2,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
x,"This Pokémon is said to live in a world on the reverse side of ours, where common knowledge is distorted and strange."
y,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
omega-ruby,"This Pokémon is said to live in a world on the reverse side of ours, where common knowledge is distorted and strange."
alpha-sapphire,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
legends-arceus,There is one Hisuian verse that tells of a powerful light creating a deep shadow. I imagine that this deep shadow is Giratina.
