Game,Flavor Text
gold,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
silver,"Its flat, thin body is always stuck on walls. Its shape appears to have some mean­ ing."
crystal,"Because different types of UNOWN exist, it is said that they must have a variety of abilities."
ruby,"This POKéMON is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various UNOWN. Research into this topic is ongoing but nothing is known."
sapphire,"This POKéMON is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various UNOWN. Research into this topic is ongoing but nothing is known."
emerald,"This POKéMON is shaped like ancient text characters. Although research is ongoing, it is a mystery as to which came first, the ancient writings or the various UNOWN."
firered,"Its flat, thin body is always stuck on walls. Its shape appears to have some meaning."
leafgreen,Their shapes look like hieroglyphs on ancient tablets. It is said that the two are somehow related.
diamond,"Shaped like ancient writing, it is a huge mystery whether language or UNOWN came first."
pearl,They seem to communicate among each other telepathically. They are always found stuck on walls.
platinum,"When alone, nothing happens. However, if there are two or more, an odd power is said to emerge."
heartgold,Their shapes look like hieroglyphs on ancient tablets. It is said that the two are somehow related.
soulsilver,"Its flat, thin body is always stuck on walls. Its shape appears to have some meaning."
black,"When alone, nothing happens. However, if there are two or more, an odd power is said to emerge."
white,"When alone, nothing happens. However, if there are two or more, an odd power is said to emerge."
black-2,"When alone, nothing happens. However, if there are two or more, an odd power is said to emerge."
white-2,"When alone, nothing happens. However, if there are two or more, an odd power is said to emerge."
x,"Its flat, thin body is always stuck on walls. Its shape appears to have some meaning."
y,"Shaped like ancient writing, it is a huge mystery whether language or Unown came first."
omega-ruby,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known."
alpha-sapphire,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known."
legends-arceus,It is hard to believe these strangely shaped Pokémon are truly living creatures. I've pointed out that the species' many forms resemble writing from other lands; no one will take me seriously.
