Game,Flavor Text
ruby,"DELCATTY prefers to live an unfettered existence in which it can do as it pleases at its own pace. Because this POKéMON eats and sleeps whenever it decides, its daily routines are completely random."
sapphire,"DELCATTY sleeps anywhere it wants without keeping a permanent nest. If other POKéMON approach it as it sleeps, this POKéMON will never fight - it will just move away somewhere else."
emerald,"Rather than keeping a permanent lair, it habitually seeks comfortable spots and sleeps there. It is nocturnal and becomes active at dusk."
firered,"The favorite of trend-conscious female TRAINERS, they are used in competition for their style and fur."
leafgreen,"The favorite of trend-conscious female TRAINERS, they are used in competition for their style and fur."
diamond,It is highly popular among female Trainers for its sublime fur. It does not keep a nest.
pearl,It is highly popular among female Trainers for its sublime fur. It does not keep a nest.
platinum,It is highly popular among female Trainers for its sublime fur. It does not keep a nest.
heartgold,It dislikes dirty places. It often searches for a comfortable place in which to groom itself.
soulsilver,It dislikes dirty places. It often searches for a comfortable place in which to groom itself.
black,It is highly popular among female Trainers for its sublime fur. It does not keep a nest.
white,It is highly popular among female Trainers for its sublime fur. It does not keep a nest.
black-2,"The reason it does not have a nest is that it simply searches for a clean, comfortable place then sleeps there."
white-2,"The reason it does not have a nest is that it simply searches for a clean, comfortable place then sleeps there."
x,It dislikes dirty places. It often searches for a comfortable place in which to groom itself.
y,It is highly popular among female Trainers for its sublime fur. It does not keep a nest.
omega-ruby,"Delcatty prefers to live an unfettered existence in which it can do as it pleases at its own pace. Because this Pokémon eats and sleeps whenever it decides, its daily routines are completely random."
alpha-sapphire,"Delcatty sleeps anywhere it wants without keeping a permanent nest. If other Pokémon approach it as it sleeps, this Pokémon will never fight—it will just move away somewhere else."
