Game,Flavor Text
black,"They fly around at high speed, striking with their pointed spears. Even when in trouble, they face opponents bravely."
white,These Pokémon evolve by wearing the shell covering of a Shelmet. The steel armor protects their whole body.
black-2,"Wearing the shell covering they stole from Shelmet, they defend themselves and attack with two lances."
white-2,"Wearing the shell covering they stole from Shelmet, they defend themselves and attack with two lances."
x,"Wearing the shell covering they stole from Shelmet, they defend themselves and attack with two lances."
y,These Pokémon evolve by wearing the shell covering of a Shelmet. The steel armor protects their whole body.
omega-ruby,"Wearing the shell covering they stole from Shelmet, they defend themselves and attack with two lances."
alpha-sapphire,These Pokémon evolve by wearing the shell covering of a Shelmet. The steel armor protects their whole body.
sword,They use shells they’ve stolen from Shelmet to arm and protect themselves. They’re very popular Pokémon in the Galar region.
shield,"It charges its enemies, lances at the ready. An image of one of its duels is captured in a famous painting of Escavalier clashing with Sirfetch’d."
