Game,Flavor Text
ruby,"From the tips of its feet, SURSKIT secretes an oil that enables it to walk on water as if it were skating. This POKéMON feeds on microscopic organisms in ponds and lakes."
sapphire,"If SURSKIT senses danger, it secretes a thick, sugary syrup from the tip of its head. There are some POKéMON that love eating this syrup."
emerald,"They gather on puddles after evening downpours, gliding across the surface of water as if sliding. It secretes honey with a sweet aroma from its head."
firered,"They usually live on ponds, but after an evening shower, they may appear on puddles in towns."
leafgreen,"They usually live on ponds, but after an evening shower, they may appear on puddles in towns."
diamond,It appears as if it is skating on water. It draws prey with a sweet scent from the tip of its head.
pearl,It appears as if it is skating on water. It draws prey with a sweet scent from the tip of its head.
platinum,It appears as if it is skating on water. It draws prey with a sweet scent from the tip of its head.
heartgold,"It secretes a thick, sweet-scented syrup from the tip of its head. It lives on weed-choked ponds."
soulsilver,"It secretes a thick, sweet-scented syrup from the tip of its head. It lives on weed-choked ponds."
black,It appears as if it is skating on water. It draws prey with a sweet scent from the tip of its head.
white,It appears as if it is skating on water. It draws prey with a sweet scent from the tip of its head.
black-2,It appears as if it is skating on water. It draws prey with a sweet scent from the tip of its head.
white-2,It appears as if it is skating on water. It draws prey with a sweet scent from the tip of its head.
x,"They usually live on ponds, but after an evening shower, they may appear on puddles in towns."
y,It appears as if it is skating on water. It draws prey with a sweet scent from the tip of its head.
omega-ruby,"From the tips of its feet, Surskit secretes an oil that enables it to walk on water as if it were skating. This Pokémon feeds on microscopic organisms in ponds and lakes."
alpha-sapphire,"If Surskit senses danger, it secretes a thick, sugary syrup from the tip of its head. There are some Pokémon that love eating this syrup."
sun,It moves as if skating on the surface of the water. It often fights with Dewpider over food.
moon,"When this Pokémon senses danger, a sweet fluid oozes from the tip of its head. The taste of it disgusts bird Pokémon."
ultra-sun,"If it’s in a pinch, it will secrete a sweet liquid from the tip of its head. Syrup made from gathering that liquid is tasty on bread."
ultra-moon,"It lives in ponds and marshes that feature lots of plant life. It often fights with Dewpider, whose habitat and diet are similar."
