Game,Flavor Text
diamond,An extremely cautious Pokémon. It cloaks its body with its fluffy ear fur when it senses danger.
pearl,It is very conscious of its looks and never fails to groom its ears. It runs with sprightly jumps.
platinum,"The ears appear to be delicate. If they are touched roughly, it kicks with its graceful legs."
heartgold,It sheds its fur twice a year. Its winter fur is soft and fluffy.
soulsilver,It sheds its fur twice a year. Its winter fur is soft and fluffy.
black,"The ears appear to be delicate. If they are touched roughly, it kicks with its graceful legs."
white,"The ears appear to be delicate. If they are touched roughly, it kicks with its graceful legs."
black-2,"Extremely cautious, it quickly bounds off when it senses danger."
white-2,"Extremely cautious, it quickly bounds off when it senses danger."
x,"Extremely cautious, it quickly bounds off when it senses danger."
y,"The ears appear to be delicate. If they are touched roughly, it kicks with its graceful legs."
omega-ruby,"Extremely cautious, it quickly bounds off when it senses danger."
alpha-sapphire,"The ears appear to be delicate. If they are touched roughly, it kicks with its graceful legs."
ultra-sun,Lopunny regrows its coat twice a year. Mufflers and hats made from its fur are really warm.
ultra-moon,"It’s notably wary and has a dislike of fighting, but at the same time, it can deliver powerful kicks with its lithe legs."
sword,"Lopunny is constantly monitoring its surroundings. If danger approaches, this Pokémon responds with superdestructive kicks."
shield,"Once hot seasons are over, Lopunny’s coat will be replaced with fur that holds a lot of insulating air in preparation for colder weather."
legends-arceus,"Its fur is warm and yet remarkably light. This Pokémon kicks as though it were a master of karate, driving back its opponents with ease."
