Game,Flavor Text
diamond,Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers.
pearl,"Inflating its poison sacs, it makes an eerie blubbering sound for intimidation."
platinum,"It rarely fights fairly, but that is strictly to ensure survival. It is popular as a mascot."
heartgold,"Fluid squeezed from its finger, albeit poisonous, is a significant ingredient in remedies for lower-back pain."
soulsilver,"Fluid squeezed from its finger, albeit poisonous, is a significant ingredient in remedies for lower back pain."
black,"It rarely fights fairly, but that is strictly to ensure survival. It is popular as a mascot."
white,"It rarely fights fairly, but that is strictly to ensure survival. It is popular as a mascot."
black-2,"Inflating its poison sacs, it fills the area with an odd sound and hits flinching opponents with a poison jab."
white-2,"Inflating its poison sacs, it fills the area with an odd sound and hits flinching opponents with a poison jab."
x,Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers.
y,"Inflating its poison sacs, it fills the area with an odd sound and hits flinching opponents with a poison jab."
omega-ruby,Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers.
alpha-sapphire,"Inflating its poison sacs, it fills the area with an odd sound and hits flinching opponents with a poison jab."
sword,"It makes frightening noises with its poison-filled cheek sacs. When opponents flinch, Croagunk hits them with a poison jab."
shield,"Once diluted, its poison becomes medicinal. This Pokémon came into popularity after a pharmaceutical company chose it as a mascot."
legends-arceus,"A poison wielder with a dastardly personality. Despite such qualities, this species is afforded a measure of popularity due to its peculiar cry and comical features."
