Game,Flavor Text
gold,"Feared and loathed by many, it is believed to bring misfortune to all those who see it at night."
silver,"It is said that when chased, it lures its attacker onto dark mountain trails where the foe will get lost."
crystal,It hides any shiny object it finds in a secret location. MURKROW and MEOWTH loot one another's stashes.
ruby,MURKROW was feared and loathed as the alleged bearer of ill fortune. This POKéMON shows strong interest in anything that sparkles or glitters. It will even try to steal rings from women.
sapphire,MURKROW was feared and loathed as the alleged bearer of ill fortune. This POKéMON shows strong interest in anything that sparkles or glitters. It will even try to steal rings from women.
emerald,MURKROW were feared as the alleged bearers of ill fortune. It shows strong interest in anything that sparkles. It will even try to steal rings from women.
firered,"It is said that when chased, it lures its attacker onto dark mountain trails where the foe will get lost."
leafgreen,"Feared and loathed by many, it is believed to bring misfortune to all those who see it at night."
diamond,It is believed that seeing this Pokémon at night will bring about ominous occurrences.
pearl,It appears near travelers to lure them into deep forests. It is said to carry misfortune.
platinum,"If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails."
heartgold,"Feared and loathed by many, it is believed to bring misfortune to all those who see it at night."
soulsilver,"It is said that when chased, it lures its attacker onto dark mountain trails where the foe will get lost."
black,"If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails."
white,"If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails."
black-2,"If spotted, it will lure an unwary person into chasing it then lose the pursuer on mountain trails."
white-2,"If spotted, it will lure an unwary person into chasing it then lose the pursuer on mountain trails."
x,It hides any shiny object it finds in a secret location. Murkrow and Meowth loot one another’s stashes.
y,"Feared and loathed by many, it is believed to bring misfortune to all those who see it at night."
omega-ruby,Murkrow was feared and loathed as the alleged bearer of ill fortune. This Pokémon shows strong interest in anything that sparkles or glitters. It will even try to steal rings from women.
alpha-sapphire,Murkrow was feared and loathed as the alleged bearer of ill fortune. This Pokémon shows strong interest in anything that sparkles or glitters. It will even try to steal rings from women.
sun,"They awaken at dusk and take wing in the twilight, leading to the expression, “Get home before the Murkrow fly.”"
moon,"Seen as a symbol of bad luck, it’s generally disliked. Yet it gives presents—objects that sparkle or shine—to Trainers it’s close to."
ultra-sun,It has a weakness for shiny things. It’s been known to sneak into the nests of Gabite—noted collectors of jewels—in search of treasure.
ultra-moon,"It searches for shiny things for its boss. Murkrow’s presence is said to be unlucky, so many people detest it."
legends-arceus,"Widely shunned as a bearer of ill fortune. Upon crossing paths with this creature, I've been told one must chant ”Workrum, Workrum—bad luck, don't come” as a protective incantation."
