Game,Flavor Text
diamond,Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.
pearl,Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.
platinum,Its electric-like body can enter some kinds of machines and take control in order to make mischief.
heartgold,"Research continues on this Pokémon, which could be the power source of a unique motor."
soulsilver,"Research continues on this Pokémon, which could be the power source of a unique motor."
black,Its electric-like body can enter some kinds of machines and take control in order to make mischief.
white,Its electric-like body can enter some kinds of machines and take control in order to make mischief.
black-2,Its electric-like body can enter some kinds of machines and take control in order to make mischief.
white-2,Its electric-like body can enter some kinds of machines and take control in order to make mischief.
x,"Research continues on this Pokémon, which could be the power source of a unique motor."
y,Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.
omega-ruby,"Research continues on this Pokémon, which could be the power source of a unique motor."
alpha-sapphire,Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.
sword,One boy’s invention led to the development of many different machines that take advantage of Rotom’s unique capabilities.
shield,"With a body made of plasma, it can inhabit all sorts of machines. It loves to surprise others."
legends-arceus,"This bizarre Pokémon appears to be a will-o'-the-wisp powered by electricity. Be wary, as Rotom is both smart and mischievous."
