Game,Flavor Text
red,"Uses its three brains to execute complex plans. While two heads sleep, one head stays awake."
blue,"Uses its three brains to execute complex plans. While two heads sleep, one head stays awake."
yellow,One of DODUO's 2 heads splits to form a unique species. It runs close to 40 MPH in prairies.
gold,"It collects data  and plans three times as wisely, but it may think too much and be­ come immobilized."
silver,"If one of the heads gets to eat, the others will be satisfied, too, and they will stop squabbling."
crystal,An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.
ruby,Watch out if DODRIO’s three heads are looking in three separate directions. It’s a sure sign that it is on its guard. Don’t go near this POKéMON if it’s being wary - it may decide to peck you.
sapphire,"Apparently, the heads aren’t the only parts of the body that DODRIO has three of. It has three sets of hearts and lungs as well, so it is capable of running long distances without rest."
emerald,A peculiar POKéMON species with three heads. It vigorously races across grassy plains even in arid seasons with little rainfall.
firered,"An odd species that is rarely found. The three heads respectively represent joy, sadness, and anger."
leafgreen,"Uses its three brains to execute complex plans. While two heads sleep, one head is said to stay awake."
diamond,"When DODUO evolves into this odd breed, one of its heads splits into two. It runs at nearly 40 mph."
pearl,"When DODUO evolves into this odd breed, one of its heads splits into two. It runs at nearly 40 mph."
platinum,"When DODUO evolves into this odd breed, one of its heads splits into two. It runs at nearly 40 mph."
heartgold,"It collects data and plans three times as wisely, but it may think too much and fall into a state of immobility."
soulsilver,"If one of the heads gets to eat, the others will be satisfied, too, and they will stop squabbling."
black,"When Doduo evolves into this odd breed, one of its heads splits into two. It runs at nearly 40 mph."
white,"When Doduo evolves into this odd breed, one of its heads splits into two. It runs at nearly 40 mph."
black-2,"When Doduo evolves into this odd breed, one of its heads splits into two. It runs at nearly 40 mph."
white-2,"When Doduo evolves into this odd breed, one of its heads splits into two. It runs at nearly 40 mph."
x,An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.
y,"An odd species that is rarely found. The three heads respectively represent joy, sadness, and anger."
omega-ruby,Watch out if Dodrio’s three heads are looking in three separate directions. It’s a sure sign that it is on its guard. Don’t go near this Pokémon if it’s being wary—it may decide to peck you.
alpha-sapphire,"Apparently, the heads aren’t the only parts of the body that Dodrio has three of. It has three sets of hearts and lungs as well, so it is capable of running long distances without rest."
lets-go-pikachu,One of Doduo’s two heads splits to form a unique species. It runs close to 40 mph in prairies.
lets-go-eevee,One of Doduo’s two heads splits to form a unique species. It runs close to 40 mph in prairies.
