Game,Flavor Text
black,"It tends to bite everything, and it is not a picky eater. Approaching it carelessly is dangerous."
white,"They cannot see, so they tackle and bite to learn about their surroundings. Their bodies are covered in wounds."
black-2,"Lacking sight, it’s unaware of its surroundings, so it bumps into things and eats anything that moves."
white-2,"Lacking sight, it’s unaware of its surroundings, so it bumps into things and eats anything that moves."
x,"They cannot see, so they tackle and bite to learn about their surroundings. Their bodies are covered in wounds."
y,"Lacking sight, it’s unaware of its surroundings, so it bumps into things and eats anything that moves."
omega-ruby,"They cannot see, so they tackle and bite to learn about their surroundings. Their bodies are covered in wounds."
alpha-sapphire,"Lacking sight, it’s unaware of its surroundings, so it bumps into things and eats anything that moves."
sword,"When it encounters something, its first urge is usually to bite it. If it likes what it tastes, it will commit the associated scent to memory."
shield,"Because it can’t see, this Pokémon is constantly biting at everything it touches, trying to keep track of its surroundings."
