Game,Flavor Text
red,"Where two kinds of poison gases meet, 2 KOFFINGs can fuse into a WEEZING over many years."
blue,"Where two kinds of poison gases meet, 2 KOFFINGs can fuse into a WEEZING over many years."
yellow,"It lives and grows by absorbing dust, germs and poison gases that are contained in toxic waste and garbage."
gold,"If one of the twin KOFFING inflates, the other one deflates. It con­ stantly mixes its poisonous gases."
silver,Top-grade perfume is made using its internal poison gases by diluting them to the high­ est level.
crystal,"When it inhales poisonous gases from garbage, its body expands, and its insides smell much worse."
ruby,"WEEZING loves the gases given off by rotted kitchen garbage. This POKéMON will find a dirty, unkempt house and make it its home. At night, when the people in the house are asleep, it will go through the trash."
sapphire,"WEEZING alternately shrinks and inflates its twin bodies to mix together toxic gases inside. The more the gases are mixed, the more powerful the toxins become. The POKéMON also becomes more putrid."
emerald,"By diluting its toxic gases with a special process, the highest grade of perfume can be extracted. To WEEZING, gases emanating from garbage are the ultimate feast."
firered,"Very rarely, a sudden mutation can result in two small KOFFING twins becoming conjoined as a WEEZING."
leafgreen,"Where two kinds of poison gases meet, two KOFFING can fuse into a WEEZING over many years."
diamond,"It grows by feeding on gases released by garbage. Though very rare, triplets have been found."
pearl,"It grows by feeding on gases released by garbage. Though very rare, triplets have been found."
platinum,"It grows by feeding on gases released by garbage. Though very rare, triplets have been found."
heartgold,"If one of the twin KOFFING inflates, the other one deflates. It constantly mixes its poisonous gases."
soulsilver,Top-grade perfume is made using its internal poison gases by diluting them to the highest level.
black,"It grows by feeding on gases released by garbage. Though very rare, triplets have been found."
white,"It grows by feeding on gases released by garbage. Though very rare, triplets have been found."
black-2,Inhaling toxic fumes from trash and mixing them inside its body lets it spread an even fouler stench.
white-2,Inhaling toxic fumes from trash and mixing them inside its body lets it spread an even fouler stench.
x,"If one of the twin Koffing inflates, the other one deflates. It constantly mixes its poisonous gases."
y,"Very rarely, a sudden mutation can result in two small Koffing twins becoming conjoined as a Weezing."
omega-ruby,"Weezing loves the gases given off by rotted kitchen garbage. This Pokémon will find a dirty, unkempt house and make it its home. At night, when the people in the house are asleep, it will go through the trash."
alpha-sapphire,"Weezing alternately shrinks and inflates its twin bodies to mix together toxic gases inside. The more the gases are mixed, the more powerful the toxins become. The Pokémon also becomes more putrid."
lets-go-pikachu,"This Pokémon lives and grows by absorbing poison gas, dust, and germs that exist inside garbage."
lets-go-eevee,"This Pokémon lives and grows by absorbing poison gas, dust, and germs that exist inside garbage."
sword,It mixes gases between its two bodies. It’s said that these Pokémon were seen all over the Galar region back in the day.
shield,"It can’t suck in air quite as well as a Galarian Weezing, but the toxins it creates are more potent than those of its counterpart."
