Game,Flavor Text
leafgreen,It swims through icy seas while shattering ice floes with its large tusks. It is protected by its thick blubber.
ruby,WALREIN’s two massively developed tusks can totally shatter blocks of ice weighing ten tons with one blow. This POKéMON’s thick coat of blubber insulates it from subzero temperatures.
sapphire,"WALREIN swims all over in frigid seawater while crushing icebergs with its grand, imposing tusks. Its thick layer of blubber makes enemy attacks bounce off harmlessly."
emerald,"To protect its herd, the leader battles anything that invades its territory, even at the cost of its life. Its tusks may snap off in battle."
firered,It swims through icy seas while shattering ice floes with its large tusks. It is protected by its thick blubber.
diamond,"It shatters ice with its big tusks. Its thick blubber repels not only the cold, but also enemy attacks."
pearl,"It shatters ice with its big tusks. Its thick blubber repels not only the cold, but also enemy attacks."
platinum,"It shatters ice with its big tusks. Its thick blubber repels not only the cold, but also enemy attacks."
heartgold,It shatters drift ice with its strong tusks. Its thick layer of blubber repels enemy attacks.
soulsilver,It shatters drift ice with its strong tusks. Its thick layer of blubber repels enemy attacks.
black,"It shatters ice with its big tusks. Its thick blubber repels not only the cold, but also enemy attacks."
white,"It shatters ice with its big tusks. Its thick blubber repels not only the cold, but also enemy attacks."
black-2,"Not only does its thick blubber keep it warm, it also protects it from attacks. It shatters ice with its prized tusks."
white-2,"Not only does its thick blubber keep it warm, it also protects it from attacks. It shatters ice with its prized tusks."
x,"It shatters ice with its big tusks. Its thick blubber repels not only the cold, but also enemy attacks."
y,It shatters drift ice with its strong tusks. Its thick layer of blubber repels enemy attacks.
omega-ruby,Walrein’s two massively developed tusks can totally shatter blocks of ice weighing 10 tons with one blow. This Pokémon’s thick coat of blubber insulates it from subzero temperatures.
alpha-sapphire,"Walrein swims all over in frigid seawater while crushing icebergs with its grand, imposing tusks. Its thick layer of blubber makes enemy attacks bounce off harmlessly."
sword,"Walrein form herds of 20 to 30 individuals. When a threat appears, the herd’s leader will protect the group with its life."
shield,Walrein’s tusks keep growing throughout its life. Tusks broken in battle will grow back to their usual impressive size in a year.
legends-arceus,"Its thick tusks are strong enough to shatter drift ice. They have been known to break, but they will grow back by the next year. The Hisui region is well known for these broken tusks."
