Game,Flavor Text
ruby,"It is said that through meditation, MEDICHAM heightens energy inside its body and sharpens its sixth sense. This POKéMON hides its presence by merging itself with fields and mountains."
sapphire,"Through the power of meditation, MEDICHAM developed its sixth sense. It gained the ability to use psychokinetic powers. This POKéMON is known to meditate for a whole month without eating."
emerald,"Through crushingly harsh yoga training, it gained the power to foretell its foe’s actions. It battles with elegant, dance- like movement."
firered,"It elegantly avoids attacks with dance- like steps, then launches a devastating blow in the same motion."
leafgreen,"It elegantly avoids attacks with dance- like steps, then launches a devastating blow in the same motion."
diamond,"Through yoga training, it has honed its sixth sense. Its movements are elegant."
pearl,"Through daily meditation, it hones its spiritual power. It can sense what others are thinking."
platinum,It gains the ability to see the aura of its opponents by honing its mind through starvation.
heartgold,"Through yoga training, it gained the psychic power to predict its foe’s next move."
soulsilver,"Through yoga training, it gained the psychic power to predict its foe’s next move."
black,It gains the ability to see the aura of its opponents by honing its mind through starvation.
white,It gains the ability to see the aura of its opponents by honing its mind through starvation.
black-2,It gains the ability to see the aura of its opponents by honing its mind through starvation.
white-2,It gains the ability to see the aura of its opponents by honing its mind through starvation.
x,"It elegantly avoids attacks with dance-like steps, then launches a devastating blow in the same motion."
y,"Through yoga training, it gained the psychic power to predict its foe’s next move."
omega-ruby,"It is said that through meditation, Medicham heightens energy inside its body and sharpens its sixth sense. This Pokémon hides its presence by merging itself with fields and mountains."
alpha-sapphire,"Through the power of meditation, Medicham developed its sixth sense. It gained the ability to use psychokinetic powers. This Pokémon is known to meditate for a whole month without eating."
