Game,Flavor Text
red,An extremely rarely seen marine POKéMON. Its intelligence is said to match that of humans.
blue,An extremely rarely seen marine POKéMON. Its intelligence is said to match that of humans.
yellow,"It is said that this POKéMON lives somewhere in the sea and that it flies. However, it is only a rumor."
gold,It is said that this POKéMON con­ stantly flies over the immense seas and rescues drown­ ing people.
silver,This marine POKé­ MON has an impres­ sive build that lets it freely fly over raging seas without trouble.
crystal,It is said that somewhere in the ocean lies an island where these gather. Only they live there.
ruby,DRAGONITE is capable of circling the globe in just sixteen hours. It is a kindhearted POKéMON that leads lost and foundering ships in a storm to the safety of land.
sapphire,DRAGONITE is capable of circling the globe in just sixteen hours. It is a kindhearted POKéMON that leads lost and foundering ships in a storm to the safety of land.
emerald,It can circle the globe in just 16 hours. It is a kindhearted POKéMON that leads lost and foundering ships in a storm to the safety of land.
firered,It can fly in spite of its big and bulky physique. It circles the globe in just 16 hours.
leafgreen,Only a very few people ever see this POKéMON. Its intelligence is said to match that of humans.
diamond,It is said to make its home somewhere in the sea. It guides crews of shipwrecks to shore.
pearl,It is said to make its home somewhere in the sea. It guides crews of shipwrecks to shore.
platinum,It is said to make its home somewhere in the sea. It guides crews of shipwrecks to shore.
heartgold,It is said that this Pokémon constantly flies over the immense seas and rescues drowning people.
soulsilver,This marine Pokémon has an impressive build that lets it freely fly over raging seas without trouble.
black,It is said to make its home somewhere in the sea. It guides crews of shipwrecks to shore.
white,It is said to make its home somewhere in the sea. It guides crews of shipwrecks to shore.
black-2,It is said to make its home somewhere in the sea. It guides crews of shipwrecks to shore.
white-2,It is said to make its home somewhere in the sea. It guides crews of shipwrecks to shore.
x,It can fly in spite of its big and bulky physique. It circles the globe in just 16 hours.
y,It is said to make its home somewhere in the sea. It guides crews of shipwrecks to shore.
omega-ruby,Dragonite is capable of circling the globe in just 16 hours. It is a kindhearted Pokémon that leads lost and foundering ships in a storm to the safety of land.
alpha-sapphire,Dragonite is capable of circling the globe in just 16 hours. It is a kindhearted Pokémon that leads lost and foundering ships in a storm to the safety of land.
sun,"This Pokémon saved a shipwrecked man, taking him to a remote island—a paradise occupied solely by Dragonite."
moon,"Incur the wrath of this normally calm Pokémon at your peril, because it will smash everything to smithereens before it’s satisfied."
ultra-sun,"It flies over raging seas as if they were nothing. Observing this, a ship’s captain dubbed this Pokémon “the sea incarnate.”"
ultra-moon,You’ll often hear tales of this kindhearted Pokémon rescuing people or Pokémon that are drowning.
lets-go-pikachu,"It is said that this Pokémon lives somewhere in the sea and that it flies. However, these are only rumors."
lets-go-eevee,"It is said that this Pokémon lives somewhere in the sea and that it flies. However, these are only rumors."
sword,"It’s a kindhearted Pokémon. If it spots a drowning person or Pokémon, Dragonite simply must help them."
shield,This Pokémon is known as the Sea Incarnate. Figureheads that resemble Dragonite decorate the bows of many ships.
